1128267094 2005.10.02 R50-M1-N0 I:J18 U11 2005-10-02-08.31.34.473933 R50-M1-N0 I:J18 U11 RAS APP FATAL ciod: Error loading /bgl/apps/SWL/stability/DDCMD//ddcMDbglV: invalid or missing program image, Permission denied
1128267121 2005.10.02 R56-M1-N8 I:J18 U01 2005-10-02-08.32.01.136594 R56-M1-N8 I:J18 U01 RAS APP FATAL ciod: Error loading /bgl/apps/SWL/stability/DDCMD//ddcMDbglV: invalid or missing program image, Permission denied
1128267121 2005.10.02 R63-M1-N8 I:J18 U11 2005-10-02-08.32.01.179304 R63-M1-N8 I:J18 U11 RAS APP FATAL ciod: Error loading /bgl/apps/SWL/stability/DDCMD//ddcMDbglV: invalid or missing program image, Permission denied
1128267121 2005.10.02 R63-M1-N8 I:J18 U01 2005-10-02-08.32.01.220289 R63-M1-N8 I:J18 U01 RAS APP FATAL ciod: Error loading /bgl/apps/SWL/stability/DDCMD//ddcMDbglV: invalid or missing program image, Permission denied
1128267121 2005.10.02 R65-M1-N4 I:J18 U11 2005-10-02-08.32.01.261837 R65-M1-N4 I:J18 U11 RAS APP FATAL ciod: Error loading /bgl/apps/SWL/stability/DDCMD//ddcMDbglV: invalid or missing program image, Permission denied
1128267121 2005.10.02 R65-M1-N4 I:J18 U01 2005-10-02-08.32.01.375304 R65-M1-N4 I:J18 U01 RAS APP FATAL ciod: Error loading /bgl/apps/SWL/stability/DDCMD//ddcMDbglV: invalid or missing program image, Permission denied
1128267121 2005.10.02 R47-M0-N0 I:J18 U11 2005-10-02-08.32.01.488855 R47-M0-N0 I:J18 U11 RAS APP FATAL ciod: Error loading /bgl/apps/SWL/stability/DDCMD//ddcMDbglV: invalid or missing program image, Permission denied
1128267121 2005.10.02 R47-M0-N0 I:J18 U01 2005-10-02-08.32.01.596669 R47-M0-N0 I:J18 U01 RAS APP FATAL ciod: Error loading /bgl/apps/SWL/stability/DDCMD//ddcMDbglV: invalid or missing program image, Permission denied
1128267121 2005.10.02 R52-M1-N4 I:J18 U11 2005-10-02-08.32.01.717189 R52-M1-N4 I:J18 U11 RAS APP FATAL ciod: Error loading /bgl/apps/SWL/stability/DDCMD//ddcMDbglV: invalid or missing program image, Permission denied
1128267121 2005.10.02 R52-M1-N4 I:J18 U01 2005-10-02-08.32.01.823755 R52-M1-N4 I:J18 U01 RAS APP FATAL ciod: Error loading /bgl/apps/SWL/stability/DDCMD//ddcMDbglV: invalid or missing program image, Permission denied
1128267121 2005.10.02 R41-M1-N8 I:J18 U11 2005-10-02-08.32.01.931446 R41-M1-N8 I:J18 U11 RAS APP FATAL ciod: Error loading /bgl/apps/SWL/stability/DDCMD//ddcMDbglV: invalid or missing program image, Permission denied
1128267122 2005.10.02 R41-M1-N8 I:J18 U01 2005-10-02-08.32.02.050209 R41-M1-N8 I:J18 U01 RAS APP FATAL ciod: Error loading /bgl/apps/SWL/stability/DDCMD//ddcMDbglV: invalid or missing program image, Permission denied
1128267122 2005.10.02 R63-M0-N4 I:J18 U11 2005-10-02-08.32.02.158126 R63-M0-N4 I:J18 U11 RAS APP FATAL ciod: Error loading /bgl/apps/SWL/stability/DDCMD//ddcMDbglV: invalid or missing program image, Permission denied
1128267122 2005.10.02 R63-M0-N4 I:J18 U01 2005-10-02-08.32.02.266231 R63-M0-N4 I:J18 U01 RAS APP FATAL ciod: Error loading /bgl/apps/SWL/stability/DDCMD//ddcMDbglV: invalid or missing program image, Permission denied
1128267122 2005.10.02 R66-M0-NC I:J18 U11 2005-10-02-08.32.02.373250 R66-M0-NC I:J18 U11 RAS APP FATAL ciod: Error loading /bgl/apps/SWL/stability/DDCMD//ddcMDbglV: invalid or missing program image, Permission denied
1128267122 2005.10.02 R66-M0-NC I:J18 U01 2005-10-02-08.32.02.480746 R66-M0-NC I:J18 U01 RAS APP FATAL ciod: Error loading /bgl/apps/SWL/stability/DDCMD//ddcMDbglV: invalid or missing program image, Permission denied
1128267122 2005.10.02 R66-M0-N4 I:J18 U11 2005-10-02-08.32.02.589028 R66-M0-N4 I:J18 U11 RAS APP FATAL ciod: Error loading /bgl/apps/SWL/stability/DDCMD//ddcMDbglV: invalid or missing program image, Permission denied
1128267122 2005.10.02 R66-M0-N4 I:J18 U01 2005-10-02-08.32.02.696475 R66-M0-N4 I:J18 U01 RAS APP FATAL ciod: Error loading /bgl/apps/SWL/stability/DDCMD//ddcMDbglV: invalid or missing program image, Permission denied
1128267122 2005.10.02 R66-M1-N0 I:J18 U11 2005-10-02-08.32.02.816391 R66-M1-N0 I:J18 U11 RAS APP FATAL ciod: Error loading /bgl/apps/SWL/stability/DDCMD//ddcMDbglV: invalid or missing program image, Permission denied
1128267122 2005.10.02 R66-M1-N0 I:J18 U01 2005-10-02-08.32.02.924304 R66-M1-N0 I:J18 U01 RAS APP FATAL ciod: Error loading /bgl/apps/SWL/stability/DDCMD//ddcMDbglV: invalid or missing program image, Permission denied
1128267123 2005.10.02 R55-M1-N8 I:J18 U11 2005-10-02-08.32.03.031937 R55-M1-N8 I:J18 U11 RAS APP FATAL ciod: Error loading /bgl/apps/SWL/stability/DDCMD//ddcMDbglV: invalid or missing program image, Permission denied
1128267123 2005.10.02 R55-M1-N8 I:J18 U01 2005-10-02-08.32.03.128586 R55-M1-N8 I:J18 U01 RAS APP FATAL ciod: Error loading /bgl/apps/SWL/stability/DDCMD//ddcMDbglV: invalid or missing program image, Permission denied
1128267123 2005.10.02 R43-M0-N8 I:J18 U11 2005-10-02-08.32.03.236661 R43-M0-N8 I:J18 U11 RAS APP FATAL ciod: Error loading /bgl/apps/SWL/stability/DDCMD//ddcMDbglV: invalid or missing program image, Permission denied
1128267123 2005.10.02 R43-M0-N8 I:J18 U01 2005-10-02-08.32.03.337591 R43-M0-N8 I:J18 U01 RAS APP FATAL ciod: Error loading /bgl/apps/SWL/stability/DDCMD//ddcMDbglV: invalid or missing program image, Permission denied
1128267123 2005.10.02 R43-M1-N8 I:J18 U11 2005-10-02-08.32.03.438929 R43-M1-N8 I:J18 U11 RAS APP FATAL ciod: Error loading /bgl/apps/SWL/stability/DDCMD//ddcMDbglV: invalid or missing program image, Permission denied
1128267123 2005.10.02 R43-M1-N8 I:J18 U01 2005-10-02-08.32.03.534528 R43-M1-N8 I:J18 U01 RAS APP FATAL ciod: Error loading /bgl/apps/SWL/stability/DDCMD//ddcMDbglV: invalid or missing program image, Permission denied
1128267123 2005.10.02 R64-M1-NC I:J18 U11 2005-10-02-08.32.03.630982 R64-M1-NC I:J18 U11 RAS APP FATAL ciod: Error loading /bgl/apps/SWL/stability/DDCMD//ddcMDbglV: invalid or missing program image, Permission denied
1128267123 2005.10.02 R64-M1-NC I:J18 U01 2005-10-02-08.32.03.672792 R64-M1-NC I:J18 U01 RAS APP FATAL ciod: Error loading /bgl/apps/SWL/stability/DDCMD//ddcMDbglV: invalid or missing program image, Permission denied
1128267123 2005.10.02 R43-M0-N4 I:J18 U11 2005-10-02-08.32.03.720837 R43-M0-N4 I:J18 U11 RAS APP FATAL ciod: Error loading /bgl/apps/SWL/stability/DDCMD//ddcMDbglV: invalid or missing program image, Permission denied
1128267123 2005.10.02 R43-M0-N4 I:J18 U01 2005-10-02-08.32.03.762264 R43-M0-N4 I:J18 U01 RAS APP FATAL ciod: Error loading /bgl/apps/SWL/stability/DDCMD//ddcMDbglV: invalid or missing program image, Permission denied
1128267123 2005.10.02 R66-M1-NC I:J18 U11 2005-10-02-08.32.03.804483 R66-M1-NC I:J18 U11 RAS APP FATAL ciod: Error loading /bgl/apps/SWL/stability/DDCMD//ddcMDbglV: invalid or missing program image, Permission denied
1128267123 2005.10.02 R66-M1-NC I:J18 U01 2005-10-02-08.32.03.912605 R66-M1-NC I:J18 U01 RAS APP FATAL ciod: Error loading /bgl/apps/SWL/stability/DDCMD//ddcMDbglV: invalid or missing program image, Permission denied
1128267124 2005.10.02 R57-M0-N4 I:J18 U11 2005-10-02-08.32.04.211567 R57-M0-N4 I:J18 U11 RAS APP FATAL ciod: Error loading /bgl/apps/SWL/stability/DDCMD//ddcMDbglV: invalid or missing program image, Permission denied
1128267124 2005.10.02 R57-M0-N4 I:J18 U01 2005-10-02-08.32.04.312403 R57-M0-N4 I:J18 U01 RAS APP FATAL ciod: Error loading /bgl/apps/SWL/stability/DDCMD//ddcMDbglV: invalid or missing program image, Permission denied
1128267124 2005.10.02 R57-M1-N4 I:J18 U11 2005-10-02-08.32.04.408519 R57-M1-N4 I:J18 U11 RAS APP FATAL ciod: Error loading /bgl/apps/SWL/stability/DDCMD//ddcMDbglV: invalid or missing program image, Permission denied
1128267124 2005.10.02 R57-M1-N4 I:J18 U01 2005-10-02-08.32.04.503603 R57-M1-N4 I:J18 U01 RAS APP FATAL ciod: Error loading /bgl/apps/SWL/stability/DDCMD//ddcMDbglV: invalid or missing program image, Permission denied
1128267124 2005.10.02 R57-M0-N0 I:J18 U11 2005-10-02-08.32.04.618087 R57-M0-N0 I:J18 U11 RAS APP FATAL ciod: Error loading /bgl/apps/SWL/stability/DDCMD//ddcMDbglV: invalid or missing program image, Permission denied
1128267124 2005.10.02 R57-M0-N0 I:J18 U01 2005-10-02-08.32.04.719563 R57-M0-N0 I:J18 U01 RAS APP FATAL ciod: Error loading /bgl/apps/SWL/stability/DDCMD//ddcMDbglV: invalid or missing program image, Permission denied
1128267124 2005.10.02 R57-M0-NC I:J18 U11 2005-10-02-08.32.04.821253 R57-M0-NC I:J18 U11 RAS APP FATAL ciod: Error loading /bgl/apps/SWL/stability/DDCMD//ddcMDbglV: invalid or missing program image, Permission denied
1128267125 2005.10.02 R57-M0-NC I:J18 U01 2005-10-02-08.32.05.018170 R57-M0-NC I:J18 U01 RAS APP FATAL ciod: Error loading /bgl/apps/SWL/stability/DDCMD//ddcMDbglV: invalid or missing program image, Permission denied
1128267125 2005.10.02 R42-M1-NC I:J18 U11 2005-10-02-08.32.05.198461 R42-M1-NC I:J18 U11 RAS APP FATAL ciod: Error loading /bgl/apps/SWL/stability/DDCMD//ddcMDbglV: invalid or missing program image, Permission denied
1128267125 2005.10.02 R42-M1-NC I:J18 U01 2005-10-02-08.32.05.347958 R42-M1-NC I:J18 U01 RAS APP FATAL ciod: Error loading /bgl/apps/SWL/stability/DDCMD//ddcMDbglV: invalid or missing program image, Permission denied
1128267125 2005.10.02 R57-M1-N0 I:J18 U11 2005-10-02-08.32.05.450265 R57-M1-N0 I:J18 U11 RAS APP FATAL ciod: Error loading /bgl/apps/SWL/stability/DDCMD//ddcMDbglV: invalid or missing program image, Permission denied
1128267125 2005.10.02 R57-M1-N0 I:J18 U01 2005-10-02-08.32.05.563884 R57-M1-N0 I:J18 U01 RAS APP FATAL ciod: Error loading /bgl/apps/SWL/stability/DDCMD//ddcMDbglV: invalid or missing program image, Permission denied
1128267125 2005.10.02 R42-M0-N8 I:J18 U11 2005-10-02-08.32.05.665086 R42-M0-N8 I:J18 U11 RAS APP FATAL ciod: Error loading /bgl/apps/SWL/stability/DDCMD//ddcMDbglV: invalid or missing program image, Permission denied
1128267125 2005.10.02 R42-M0-N8 I:J18 U01 2005-10-02-08.32.05.767213 R42-M0-N8 I:J18 U01 RAS APP FATAL ciod: Error loading /bgl/apps/SWL/stability/DDCMD//ddcMDbglV: invalid or missing program image, Permission denied
1128267125 2005.10.02 R52-M0-NC I:J18 U11 2005-10-02-08.32.05.868296 R52-M0-NC I:J18 U11 RAS APP FATAL ciod: Error loading /bgl/apps/SWL/stability/DDCMD//ddcMDbglV: invalid or missing program image, Permission denied
1128267125 2005.10.02 R52-M0-NC I:J18 U01 2005-10-02-08.32.05.969915 R52-M0-NC I:J18 U01 RAS APP FATAL ciod: Error loading /bgl/apps/SWL/stability/DDCMD//ddcMDbglV: invalid or missing program image, Permission denied
1128267126 2005.10.02 R52-M0-N4 I:J18 U11 2005-10-02-08.32.06.083653 R52-M0-N4 I:J18 U11 RAS APP FATAL ciod: Error loading /bgl/apps/SWL/stability/DDCMD//ddcMDbglV: invalid or missing program image, Permission denied
1128267126 2005.10.02 R52-M0-N4 I:J18 U01 2005-10-02-08.32.06.185181 R52-M0-N4 I:J18 U01 RAS APP FATAL ciod: Error loading /bgl/apps/SWL/stability/DDCMD//ddcMDbglV: invalid or missing program image, Permission denied
1128267126 2005.10.02 R57-M1-NC I:J18 U11 2005-10-02-08.32.06.287196 R57-M1-NC I:J18 U11 RAS APP FATAL ciod: Error loading /bgl/apps/SWL/stability/DDCMD//ddcMDbglV: invalid or missing program image, Permission denied
1128267126 2005.10.02 R57-M1-NC I:J18 U01 2005-10-02-08.32.06.395169 R57-M1-NC I:J18 U01 RAS APP FATAL ciod: Error loading /bgl/apps/SWL/stability/DDCMD//ddcMDbglV: invalid or missing program image, Permission denied
1128267126 2005.10.02 R42-M1-N4 I:J18 U11 2005-10-02-08.32.06.490587 R42-M1-N4 I:J18 U11 RAS APP FATAL ciod: Error loading /bgl/apps/SWL/stability/DDCMD//ddcMDbglV: invalid or missing program image, Permission denied
1128267126 2005.10.02 R42-M1-N4 I:J18 U01 2005-10-02-08.32.06.598280 R42-M1-N4 I:J18 U01 RAS APP FATAL ciod: Error loading /bgl/apps/SWL/stability/DDCMD//ddcMDbglV: invalid or missing program image, Permission denied
1128267126 2005.10.02 R43-M0-N0 I:J18 U11 2005-10-02-08.32.06.640382 R43-M0-N0 I:J18 U11 RAS APP FATAL ciod: Error loading /bgl/apps/SWL/stability/DDCMD//ddcMDbglV: invalid or missing program image, Permission denied
1128267126 2005.10.02 R43-M0-N0 I:J18 U01 2005-10-02-08.32.06.682324 R43-M0-N0 I:J18 U01 RAS APP FATAL ciod: Error loading /bgl/apps/SWL/stability/DDCMD//ddcMDbglV: invalid or missing program image, Permission denied
1128267126 2005.10.02 R47-M1-N4 I:J18 U11 2005-10-02-08.32.06.724702 R47-M1-N4 I:J18 U11 RAS APP FATAL ciod: Error loading /bgl/apps/SWL/stability/DDCMD//ddcMDbglV: invalid or missing program image, Permission denied
1128267126 2005.10.02 R47-M1-N4 I:J18 U01 2005-10-02-08.32.06.767303 R47-M1-N4 I:J18 U01 RAS APP FATAL ciod: Error loading /bgl/apps/SWL/stability/DDCMD//ddcMDbglV: invalid or missing program image, Permission denied
1128267126 2005.10.02 R47-M1-NC I:J18 U11 2005-10-02-08.32.06.874342 R47-M1-NC I:J18 U11 RAS APP FATAL ciod: Error loading /bgl/apps/SWL/stability/DDCMD//ddcMDbglV: invalid or missing program image, Permission denied
1128267126 2005.10.02 R47-M1-NC I:J18 U01 2005-10-02-08.32.06.974982 R47-M1-NC I:J18 U01 RAS APP FATAL ciod: Error loading /bgl/apps/SWL/stability/DDCMD//ddcMDbglV: invalid or missing program image, Permission denied
1128267127 2005.10.02 R43-M1-N4 I:J18 U11 2005-10-02-08.32.07.076706 R43-M1-N4 I:J18 U11 RAS APP FATAL ciod: Error loading /bgl/apps/SWL/stability/DDCMD//ddcMDbglV: invalid or missing program image, Permission denied
1128267127 2005.10.02 R43-M1-N4 I:J18 U01 2005-10-02-08.32.07.191079 R43-M1-N4 I:J18 U01 RAS APP FATAL ciod: Error loading /bgl/apps/SWL/stability/DDCMD//ddcMDbglV: invalid or missing program image, Permission denied
1128267127 2005.10.02 R52-M0-N8 I:J18 U11 2005-10-02-08.32.07.292717 R52-M0-N8 I:J18 U11 RAS APP FATAL ciod: Error loading /bgl/apps/SWL/stability/DDCMD//ddcMDbglV: invalid or missing program image, Permission denied
1128267127 2005.10.02 R52-M0-N8 I:J18 U01 2005-10-02-08.32.07.393813 R52-M0-N8 I:J18 U01 RAS APP FATAL ciod: Error loading /bgl/apps/SWL/stability/DDCMD//ddcMDbglV: invalid or missing program image, Permission denied
1128267127 2005.10.02 R47-M0-NC I:J18 U11 2005-10-02-08.32.07.507987 R47-M0-NC I:J18 U11 RAS APP FATAL ciod: Error loading /bgl/apps/SWL/stability/DDCMD//ddcMDbglV: invalid or missing program image, Permission denied
1128267127 2005.10.02 R47-M0-NC I:J18 U01 2005-10-02-08.32.07.610292 R47-M0-NC I:J18 U01 RAS APP FATAL ciod: Error loading /bgl/apps/SWL/stability/DDCMD//ddcMDbglV: invalid or missing program image, Permission denied
1128267127 2005.10.02 R64-M1-N8 I:J18 U11 2005-10-02-08.32.07.717814 R64-M1-N8 I:J18 U11 RAS APP FATAL ciod: Error loading /bgl/apps/SWL/stability/DDCMD//ddcMDbglV: invalid or missing program image, Permission denied
1128267127 2005.10.02 R64-M1-N8 I:J18 U01 2005-10-02-08.32.07.826147 R64-M1-N8 I:J18 U01 RAS APP FATAL ciod: Error loading /bgl/apps/SWL/stability/DDCMD//ddcMDbglV: invalid or missing program image, Permission denied
1128267127 2005.10.02 R62-M1-N0 I:J18 U11 2005-10-02-08.32.07.933063 R62-M1-N0 I:J18 U11 RAS APP FATAL ciod: Error loading /bgl/apps/SWL/stability/DDCMD//ddcMDbglV: invalid or missing program image, Permission denied
1128267128 2005.10.02 R62-M1-N0 I:J18 U01 2005-10-02-08.32.08.042041 R62-M1-N0 I:J18 U01 RAS APP FATAL ciod: Error loading /bgl/apps/SWL/stability/DDCMD//ddcMDbglV: invalid or missing program image, Permission denied
1128267128 2005.10.02 R52-M0-N0 I:J18 U11 2005-10-02-08.32.08.154270 R52-M0-N0 I:J18 U11 RAS APP FATAL ciod: Error loading /bgl/apps/SWL/stability/DDCMD//ddcMDbglV: invalid or missing program image, Permission denied
1128267128 2005.10.02 R52-M0-N0 I:J18 U01 2005-10-02-08.32.08.279949 R52-M0-N0 I:J18 U01 RAS APP FATAL ciod: Error loading /bgl/apps/SWL/stability/DDCMD//ddcMDbglV: invalid or missing program image, Permission denied
1128267128 2005.10.02 R64-M1-N4 I:J18 U11 2005-10-02-08.32.08.394107 R64-M1-N4 I:J18 U11 RAS APP FATAL ciod: Error loading /bgl/apps/SWL/stability/DDCMD//ddcMDbglV: invalid or missing program image, Permission denied
1128267128 2005.10.02 R64-M1-N4 I:J18 U01 2005-10-02-08.32.08.508113 R64-M1-N4 I:J18 U01 RAS APP FATAL ciod: Error loading /bgl/apps/SWL/stability/DDCMD//ddcMDbglV: invalid or missing program image, Permission denied
1128267128 2005.10.02 R45-M0-NC I:J18 U11 2005-10-02-08.32.08.633406 R45-M0-NC I:J18 U11 RAS APP FATAL ciod: Error loading /bgl/apps/SWL/stability/DDCMD//ddcMDbglV: invalid or missing program image, Permission denied
1128267128 2005.10.02 R45-M0-NC I:J18 U01 2005-10-02-08.32.08.746810 R45-M0-NC I:J18 U01 RAS APP FATAL ciod: Error loading /bgl/apps/SWL/stability/DDCMD//ddcMDbglV: invalid or missing program image, Permission denied
1128267128 2005.10.02 R47-M1-N8 I:J18 U11 2005-10-02-08.32.08.860094 R47-M1-N8 I:J18 U11 RAS APP FATAL ciod: Error loading /bgl/apps/SWL/stability/DDCMD//ddcMDbglV: invalid or missing program image, Permission denied
1128267129 2005.10.02 R47-M1-N8 I:J18 U01 2005-10-02-08.32.09.046691 R47-M1-N8 I:J18 U01 RAS APP FATAL ciod: Error loading /bgl/apps/SWL/stability/DDCMD//ddcMDbglV: invalid or missing program image, Permission denied
1128267129 2005.10.02 R43-M0-NC I:J18 U11 2005-10-02-08.32.09.202405 R43-M0-NC I:J18 U11 RAS APP FATAL ciod: Error loading /bgl/apps/SWL/stability/DDCMD//ddcMDbglV: invalid or missing program image, Permission denied
1128267129 2005.10.02 R43-M0-NC I:J18 U01 2005-10-02-08.32.09.315346 R43-M0-NC I:J18 U01 RAS APP FATAL ciod: Error loading /bgl/apps/SWL/stability/DDCMD//ddcMDbglV: invalid or missing program image, Permission denied
1128267129 2005.10.02 R47-M1-N0 I:J18 U11 2005-10-02-08.32.09.357292 R47-M1-N0 I:J18 U11 RAS APP FATAL ciod: Error loading /bgl/apps/SWL/stability/DDCMD//ddcMDbglV: invalid or missing program image, Permission denied
1128267129 2005.10.02 R47-M1-N0 I:J18 U01 2005-10-02-08.32.09.411147 R47-M1-N0 I:J18 U01 RAS APP FATAL ciod: Error loading /bgl/apps/SWL/stability/DDCMD//ddcMDbglV: invalid or missing program image, Permission denied
1128267129 2005.10.02 R64-M0-NC I:J18 U11 2005-10-02-08.32.09.453235 R64-M0-NC I:J18 U11 RAS APP FATAL ciod: Error loading /bgl/apps/SWL/stability/DDCMD//ddcMDbglV: invalid or missing program image, Permission denied
1128267129 2005.10.02 R64-M0-NC I:J18 U01 2005-10-02-08.32.09.505733 R64-M0-NC I:J18 U01 RAS APP FATAL ciod: Error loading /bgl/apps/SWL/stability/DDCMD//ddcMDbglV: invalid or missing program image, Permission denied
1128267129 2005.10.02 R64-M1-N0 I:J18 U11 2005-10-02-08.32.09.614678 R64-M1-N0 I:J18 U11 RAS APP FATAL ciod: Error loading /bgl/apps/SWL/stability/DDCMD//ddcMDbglV: invalid or missing program image, Permission denied
1128267129 2005.10.02 R64-M1-N0 I:J18 U01 2005-10-02-08.32.09.741892 R64-M1-N0 I:J18 U01 RAS APP FATAL ciod: Error loading /bgl/apps/SWL/stability/DDCMD//ddcMDbglV: invalid or missing program image, Permission denied
1128267129 2005.10.02 R64-M0-N8 I:J18 U11 2005-10-02-08.32.09.854719 R64-M0-N8 I:J18 U11 RAS APP FATAL ciod: Error loading /bgl/apps/SWL/stability/DDCMD//ddcMDbglV: invalid or missing program image, Permission denied
1128267129 2005.10.02 R64-M0-N8 I:J18 U01 2005-10-02-08.32.09.967451 R64-M0-N8 I:J18 U01 RAS APP FATAL ciod: Error loading /bgl/apps/SWL/stability/DDCMD//ddcMDbglV: invalid or missing program image, Permission denied
1128267130 2005.10.02 R65-M1-N0 I:J18 U11 2005-10-02-08.32.10.256365 R65-M1-N0 I:J18 U11 RAS APP FATAL ciod: Error loading /bgl/apps/SWL/stability/DDCMD//ddcMDbglV: invalid or missing program image, Permission denied
1128267130 2005.10.02 R65-M1-N0 I:J18 U01 2005-10-02-08.32.10.422176 R65-M1-N0 I:J18 U01 RAS APP FATAL ciod: Error loading /bgl/apps/SWL/stability/DDCMD//ddcMDbglV: invalid or missing program image, Permission denied
1128267130 2005.10.02 R67-M1-N4 I:J18 U11 2005-10-02-08.32.10.528650 R67-M1-N4 I:J18 U11 RAS APP FATAL ciod: Error loading /bgl/apps/SWL/stability/DDCMD//ddcMDbglV: invalid or missing program image, Permission denied
1128267130 2005.10.02 R67-M1-N4 I:J18 U01 2005-10-02-08.32.10.643463 R67-M1-N4 I:J18 U01 RAS APP FATAL ciod: Error loading /bgl/apps/SWL/stability/DDCMD//ddcMDbglV: invalid or missing program image, Permission denied
1128267130 2005.10.02 R67-M1-N0 I:J18 U11 2005-10-02-08.32.10.756988 R67-M1-N0 I:J18 U11 RAS APP FATAL ciod: Error loading /bgl/apps/SWL/stability/DDCMD//ddcMDbglV: invalid or missing program image, Permission denied
1128267130 2005.10.02 R67-M1-N0 I:J18 U01 2005-10-02-08.32.10.864827 R67-M1-N0 I:J18 U01 RAS APP FATAL ciod: Error loading /bgl/apps/SWL/stability/DDCMD//ddcMDbglV: invalid or missing program image, Permission denied
1128267130 2005.10.02 R65-M1-N8 I:J18 U11 2005-10-02-08.32.10.978534 R65-M1-N8 I:J18 U11 RAS APP FATAL ciod: Error loading /bgl/apps/SWL/stability/DDCMD//ddcMDbglV: invalid or missing program image, Permission denied
1128267131 2005.10.02 R65-M1-N8 I:J18 U01 2005-10-02-08.32.11.091266 R65-M1-N8 I:J18 U01 RAS APP FATAL ciod: Error loading /bgl/apps/SWL/stability/DDCMD//ddcMDbglV: invalid or missing program image, Permission denied
1128267131 2005.10.02 R65-M0-N8 I:J18 U11 2005-10-02-08.32.11.205940 R65-M0-N8 I:J18 U11 RAS APP FATAL ciod: Error loading /bgl/apps/SWL/stability/DDCMD//ddcMDbglV: invalid or missing program image, Permission denied
1128267131 2005.10.02 R65-M0-N8 I:J18 U01 2005-10-02-08.32.11.319466 R65-M0-N8 I:J18 U01 RAS APP FATAL ciod: Error loading /bgl/apps/SWL/stability/DDCMD//ddcMDbglV: invalid or missing program image, Permission denied
1128267131 2005.10.02 R64-M0-N0 I:J18 U11 2005-10-02-08.32.11.432104 R64-M0-N0 I:J18 U11 RAS APP FATAL ciod: Error loading /bgl/apps/SWL/stability/DDCMD//ddcMDbglV: invalid or missing program image, Permission denied
1128267131 2005.10.02 R64-M0-N0 I:J18 U01 2005-10-02-08.32.11.557739 R64-M0-N0 I:J18 U01 RAS APP FATAL ciod: Error loading /bgl/apps/SWL/stability/DDCMD//ddcMDbglV: invalid or missing program image, Permission denied
1128267131 2005.10.02 R64-M0-N4 I:J18 U11 2005-10-02-08.32.11.680606 R64-M0-N4 I:J18 U11 RAS APP FATAL ciod: Error loading /bgl/apps/SWL/stability/DDCMD//ddcMDbglV: invalid or missing program image, Permission denied
1128267131 2005.10.02 R64-M0-N4 I:J18 U01 2005-10-02-08.32.11.797010 R64-M0-N4 I:J18 U01 RAS APP FATAL ciod: Error loading /bgl/apps/SWL/stability/DDCMD//ddcMDbglV: invalid or missing program image, Permission denied
1128267131 2005.10.02 R60-M1-N8 I:J18 U11 2005-10-02-08.32.11.921887 R60-M1-N8 I:J18 U11 RAS APP FATAL ciod: Error loading /bgl/apps/SWL/stability/DDCMD//ddcMDbglV: invalid or missing program image, Permission denied
1128267132 2005.10.02 R60-M1-N0 I:J18 U11 2005-10-02-08.32.12.041178 R60-M1-N0 I:J18 U11 RAS APP FATAL ciod: Error loading /bgl/apps/SWL/stability/DDCMD//ddcMDbglV: invalid or missing program image, Permission denied
1128267132 2005.10.02 R60-M1-N0 I:J18 U01 2005-10-02-08.32.12.149108 R60-M1-N0 I:J18 U01 RAS APP FATAL ciod: Error loading /bgl/apps/SWL/stability/DDCMD//ddcMDbglV: invalid or missing program image, Permission denied
1128267132 2005.10.02 R57-M1-N8 I:J18 U11 2005-10-02-08.32.12.256231 R57-M1-N8 I:J18 U11 RAS APP FATAL ciod: Error loading /bgl/apps/SWL/stability/DDCMD//ddcMDbglV: invalid or missing program image, Permission denied
1128267132 2005.10.02 R57-M1-N8 I:J18 U01 2005-10-02-08.32.12.363075 R57-M1-N8 I:J18 U01 RAS APP FATAL ciod: Error loading /bgl/apps/SWL/stability/DDCMD//ddcMDbglV: invalid or missing program image, Permission denied
1128267132 2005.10.02 R65-M0-NC I:J18 U11 2005-10-02-08.32.12.470604 R65-M0-NC I:J18 U11 RAS APP FATAL ciod: Error loading /bgl/apps/SWL/stability/DDCMD//ddcMDbglV: invalid or missing program image, Permission denied
1128267132 2005.10.02 R65-M0-NC I:J18 U01 2005-10-02-08.32.12.578489 R65-M0-NC I:J18 U01 RAS APP FATAL ciod: Error loading /bgl/apps/SWL/stability/DDCMD//ddcMDbglV: invalid or missing program image, Permission denied
1128267132 2005.10.02 R65-M1-NC I:J18 U11 2005-10-02-08.32.12.698743 R65-M1-NC I:J18 U11 RAS APP FATAL ciod: Error loading /bgl/apps/SWL/stability/DDCMD//ddcMDbglV: invalid or missing program image, Permission denied
1128267132 2005.10.02 R65-M1-NC I:J18 U01 2005-10-02-08.32.12.805716 R65-M1-NC I:J18 U01 RAS APP FATAL ciod: Error loading /bgl/apps/SWL/stability/DDCMD//ddcMDbglV: invalid or missing program image, Permission denied
1128267132 2005.10.02 R60-M1-N4 I:J18 U11 2005-10-02-08.32.12.921136 R60-M1-N4 I:J18 U11 RAS APP FATAL ciod: Error loading /bgl/apps/SWL/stability/DDCMD//ddcMDbglV: invalid or missing program image, Permission denied
1128267133 2005.10.02 R60-M1-N4 I:J18 U01 2005-10-02-08.32.13.027757 R60-M1-N4 I:J18 U01 RAS APP FATAL ciod: Error loading /bgl/apps/SWL/stability/DDCMD//ddcMDbglV: invalid or missing program image, Permission denied
