1128550727 2005.10.05 R44-M0-N0 I:J18 U01 2005-10-05-15.18.47.225963 R44-M0-N0 I:J18 U01 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/COP/64K/cop.rts: invalid or missing program image, Permission denied
1128550752 2005.10.05 R24-M1-N8 I:J18 U01 2005-10-05-15.19.12.956902 R24-M1-N8 I:J18 U01 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/COP/64K/cop.rts: invalid or missing program image, Permission denied
1128550753 2005.10.05 R52-M1-N8 I:J18 U11 2005-10-05-15.19.13.057991 R52-M1-N8 I:J18 U11 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/COP/64K/cop.rts: invalid or missing program image, Permission denied
1128550753 2005.10.05 R52-M1-N8 I:J18 U01 2005-10-05-15.19.13.122268 R52-M1-N8 I:J18 U01 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/COP/64K/cop.rts: invalid or missing program image, Permission denied
1128550753 2005.10.05 R52-M1-NC I:J18 U11 2005-10-05-15.19.13.244303 R52-M1-NC I:J18 U11 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/COP/64K/cop.rts: invalid or missing program image, Permission denied
1128550753 2005.10.05 R52-M1-NC I:J18 U01 2005-10-05-15.19.13.444966 R52-M1-NC I:J18 U01 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/COP/64K/cop.rts: invalid or missing program image, Permission denied
1128550753 2005.10.05 R56-M1-N8 I:J18 U11 2005-10-05-15.19.13.591812 R56-M1-N8 I:J18 U11 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/COP/64K/cop.rts: invalid or missing program image, Permission denied
1128550753 2005.10.05 R56-M1-N8 I:J18 U01 2005-10-05-15.19.13.696720 R56-M1-N8 I:J18 U01 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/COP/64K/cop.rts: invalid or missing program image, Permission denied
1128550753 2005.10.05 R50-M1-NC I:J18 U11 2005-10-05-15.19.13.798954 R50-M1-NC I:J18 U11 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/COP/64K/cop.rts: invalid or missing program image, Permission denied
1128550753 2005.10.05 R50-M1-NC I:J18 U01 2005-10-05-15.19.13.914550 R50-M1-NC I:J18 U01 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/COP/64K/cop.rts: invalid or missing program image, Permission denied
1128550754 2005.10.05 R63-M1-N8 I:J18 U11 2005-10-05-15.19.14.019789 R63-M1-N8 I:J18 U11 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/COP/64K/cop.rts: invalid or missing program image, Permission denied
1128550754 2005.10.05 R63-M1-N8 I:J18 U01 2005-10-05-15.19.14.134451 R63-M1-N8 I:J18 U01 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/COP/64K/cop.rts: invalid or missing program image, Permission denied
1128550754 2005.10.05 R65-M1-N4 I:J18 U11 2005-10-05-15.19.14.250704 R65-M1-N4 I:J18 U11 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/COP/64K/cop.rts: invalid or missing program image, Permission denied
1128550754 2005.10.05 R65-M1-N4 I:J18 U01 2005-10-05-15.19.14.371096 R65-M1-N4 I:J18 U01 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/COP/64K/cop.rts: invalid or missing program image, Permission denied
1128550754 2005.10.05 R47-M0-N0 I:J18 U11 2005-10-05-15.19.14.482275 R47-M0-N0 I:J18 U11 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/COP/64K/cop.rts: invalid or missing program image, Permission denied
1128550754 2005.10.05 R47-M0-N0 I:J18 U01 2005-10-05-15.19.14.612956 R47-M0-N0 I:J18 U01 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/COP/64K/cop.rts: invalid or missing program image, Permission denied
1128550754 2005.10.05 R33-M1-N4 I:J18 U11 2005-10-05-15.19.14.726637 R33-M1-N4 I:J18 U11 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/COP/64K/cop.rts: invalid or missing program image, Permission denied
1128550754 2005.10.05 R33-M1-N4 I:J18 U01 2005-10-05-15.19.14.833715 R33-M1-N4 I:J18 U01 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/COP/64K/cop.rts: invalid or missing program image, Permission denied
1128550754 2005.10.05 R21-M1-N0 I:J18 U11 2005-10-05-15.19.14.943171 R21-M1-N0 I:J18 U11 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/COP/64K/cop.rts: invalid or missing program image, Permission denied
1128550755 2005.10.05 R21-M1-N0 I:J18 U01 2005-10-05-15.19.15.049277 R21-M1-N0 I:J18 U01 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/COP/64K/cop.rts: invalid or missing program image, Permission denied
1128550755 2005.10.05 R52-M1-N4 I:J18 U11 2005-10-05-15.19.15.163805 R52-M1-N4 I:J18 U11 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/COP/64K/cop.rts: invalid or missing program image, Permission denied
1128550755 2005.10.05 R52-M1-N4 I:J18 U01 2005-10-05-15.19.15.283346 R52-M1-N4 I:J18 U01 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/COP/64K/cop.rts: invalid or missing program image, Permission denied
1128550755 2005.10.05 R36-M1-N0 I:J18 U11 2005-10-05-15.19.15.408390 R36-M1-N0 I:J18 U11 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/COP/64K/cop.rts: invalid or missing program image, Permission denied
1128550755 2005.10.05 R36-M1-N0 I:J18 U01 2005-10-05-15.19.15.521883 R36-M1-N0 I:J18 U01 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/COP/64K/cop.rts: invalid or missing program image, Permission denied
1128550755 2005.10.05 R36-M1-N4 I:J18 U11 2005-10-05-15.19.15.641345 R36-M1-N4 I:J18 U11 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/COP/64K/cop.rts: invalid or missing program image, Permission denied
1128550755 2005.10.05 R36-M1-N4 I:J18 U01 2005-10-05-15.19.15.761058 R36-M1-N4 I:J18 U01 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/COP/64K/cop.rts: invalid or missing program image, Permission denied
1128550755 2005.10.05 R41-M1-N8 I:J18 U11 2005-10-05-15.19.15.881160 R41-M1-N8 I:J18 U11 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/COP/64K/cop.rts: invalid or missing program image, Permission denied
1128550755 2005.10.05 R41-M1-N8 I:J18 U01 2005-10-05-15.19.15.994881 R41-M1-N8 I:J18 U01 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/COP/64K/cop.rts: invalid or missing program image, Permission denied
1128550756 2005.10.05 R63-M0-N4 I:J18 U11 2005-10-05-15.19.16.109030 R63-M0-N4 I:J18 U11 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/COP/64K/cop.rts: invalid or missing program image, Permission denied
1128550756 2005.10.05 R63-M0-N4 I:J18 U01 2005-10-05-15.19.16.221867 R63-M0-N4 I:J18 U01 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/COP/64K/cop.rts: invalid or missing program image, Permission denied
1128550756 2005.10.05 R66-M0-NC I:J18 U11 2005-10-05-15.19.16.335669 R66-M0-NC I:J18 U11 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/COP/64K/cop.rts: invalid or missing program image, Permission denied
1128550756 2005.10.05 R66-M0-NC I:J18 U01 2005-10-05-15.19.16.449986 R66-M0-NC I:J18 U01 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/COP/64K/cop.rts: invalid or missing program image, Permission denied
1128550756 2005.10.05 R66-M0-N4 I:J18 U11 2005-10-05-15.19.16.508852 R66-M0-N4 I:J18 U11 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/COP/64K/cop.rts: invalid or missing program image, Permission denied
1128550756 2005.10.05 R66-M0-N4 I:J18 U01 2005-10-05-15.19.16.569325 R66-M0-N4 I:J18 U01 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/COP/64K/cop.rts: invalid or missing program image, Permission denied
1128550756 2005.10.05 R66-M1-N0 I:J18 U11 2005-10-05-15.19.16.648446 R66-M1-N0 I:J18 U11 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/COP/64K/cop.rts: invalid or missing program image, Permission denied
1128550756 2005.10.05 R66-M1-N0 I:J18 U01 2005-10-05-15.19.16.787484 R66-M1-N0 I:J18 U01 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/COP/64K/cop.rts: invalid or missing program image, Permission denied
1128550756 2005.10.05 R55-M1-N8 I:J18 U11 2005-10-05-15.19.16.900609 R55-M1-N8 I:J18 U11 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/COP/64K/cop.rts: invalid or missing program image, Permission denied
1128550757 2005.10.05 R55-M1-N8 I:J18 U01 2005-10-05-15.19.17.015504 R55-M1-N8 I:J18 U01 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/COP/64K/cop.rts: invalid or missing program image, Permission denied
1128550757 2005.10.05 R43-M0-N8 I:J18 U11 2005-10-05-15.19.17.131964 R43-M0-N8 I:J18 U11 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/COP/64K/cop.rts: invalid or missing program image, Permission denied
1128550757 2005.10.05 R43-M0-N8 I:J18 U01 2005-10-05-15.19.17.246806 R43-M0-N8 I:J18 U01 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/COP/64K/cop.rts: invalid or missing program image, Permission denied
1128550757 2005.10.05 R43-M1-N8 I:J18 U11 2005-10-05-15.19.17.359616 R43-M1-N8 I:J18 U11 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/COP/64K/cop.rts: invalid or missing program image, Permission denied
1128550757 2005.10.05 R43-M1-N8 I:J18 U01 2005-10-05-15.19.17.473168 R43-M1-N8 I:J18 U01 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/COP/64K/cop.rts: invalid or missing program image, Permission denied
1128550757 2005.10.05 R64-M1-NC I:J18 U11 2005-10-05-15.19.17.587901 R64-M1-NC I:J18 U11 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/COP/64K/cop.rts: invalid or missing program image, Permission denied
1128550757 2005.10.05 R64-M1-NC I:J18 U01 2005-10-05-15.19.17.641237 R64-M1-NC I:J18 U01 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/COP/64K/cop.rts: invalid or missing program image, Permission denied
1128550757 2005.10.05 R31-M1-N8 I:J18 U11 2005-10-05-15.19.17.815320 R31-M1-N8 I:J18 U11 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/COP/64K/cop.rts: invalid or missing program image, Permission denied
1128550757 2005.10.05 R31-M1-N8 I:J18 U01 2005-10-05-15.19.17.970088 R31-M1-N8 I:J18 U01 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/COP/64K/cop.rts: invalid or missing program image, Permission denied
1128550758 2005.10.05 R43-M0-N4 I:J18 U11 2005-10-05-15.19.18.077600 R43-M0-N4 I:J18 U11 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/COP/64K/cop.rts: invalid or missing program image, Permission denied
1128550758 2005.10.05 R43-M0-N4 I:J18 U01 2005-10-05-15.19.18.240991 R43-M0-N4 I:J18 U01 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/COP/64K/cop.rts: invalid or missing program image, Permission denied
1128550758 2005.10.05 R66-M1-NC I:J18 U11 2005-10-05-15.19.18.468182 R66-M1-NC I:J18 U11 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/COP/64K/cop.rts: invalid or missing program image, Permission denied
1128550758 2005.10.05 R66-M1-NC I:J18 U01 2005-10-05-15.19.18.618389 R66-M1-NC I:J18 U01 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/COP/64K/cop.rts: invalid or missing program image, Permission denied
1128550758 2005.10.05 R31-M1-N4 I:J18 U11 2005-10-05-15.19.18.724791 R31-M1-N4 I:J18 U11 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/COP/64K/cop.rts: invalid or missing program image, Permission denied
1128550758 2005.10.05 R31-M1-N4 I:J18 U01 2005-10-05-15.19.18.831804 R31-M1-N4 I:J18 U01 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/COP/64K/cop.rts: invalid or missing program image, Permission denied
1128550758 2005.10.05 R57-M0-N4 I:J18 U11 2005-10-05-15.19.18.940662 R57-M0-N4 I:J18 U11 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/COP/64K/cop.rts: invalid or missing program image, Permission denied
1128550759 2005.10.05 R57-M0-N4 I:J18 U01 2005-10-05-15.19.19.041080 R57-M0-N4 I:J18 U01 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/COP/64K/cop.rts: invalid or missing program image, Permission denied
1128550759 2005.10.05 R33-M0-N4 I:J18 U11 2005-10-05-15.19.19.143400 R33-M0-N4 I:J18 U11 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/COP/64K/cop.rts: invalid or missing program image, Permission denied
1128550759 2005.10.05 R33-M0-N4 I:J18 U01 2005-10-05-15.19.19.263154 R33-M0-N4 I:J18 U01 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/COP/64K/cop.rts: invalid or missing program image, Permission denied
1128550759 2005.10.05 R34-M0-N4 I:J18 U11 2005-10-05-15.19.19.370779 R34-M0-N4 I:J18 U11 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/COP/64K/cop.rts: invalid or missing program image, Permission denied
1128550759 2005.10.05 R34-M0-N4 I:J18 U01 2005-10-05-15.19.19.486091 R34-M0-N4 I:J18 U01 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/COP/64K/cop.rts: invalid or missing program image, Permission denied
1128550759 2005.10.05 R34-M0-N0 I:J18 U11 2005-10-05-15.19.19.598599 R34-M0-N0 I:J18 U11 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/COP/64K/cop.rts: invalid or missing program image, Permission denied
1128550759 2005.10.05 R34-M0-N0 I:J18 U01 2005-10-05-15.19.19.713403 R34-M0-N0 I:J18 U01 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/COP/64K/cop.rts: invalid or missing program image, Permission denied
1128550759 2005.10.05 R34-M0-N8 I:J18 U11 2005-10-05-15.19.19.837287 R34-M0-N8 I:J18 U11 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/COP/64K/cop.rts: invalid or missing program image, Permission denied
1128550759 2005.10.05 R34-M0-N8 I:J18 U01 2005-10-05-15.19.19.953819 R34-M0-N8 I:J18 U01 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/COP/64K/cop.rts: invalid or missing program image, Permission denied
1128550760 2005.10.05 R33-M0-N8 I:J18 U11 2005-10-05-15.19.20.063529 R33-M0-N8 I:J18 U11 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/COP/64K/cop.rts: invalid or missing program image, Permission denied
1128550760 2005.10.05 R33-M0-N8 I:J18 U01 2005-10-05-15.19.20.197237 R33-M0-N8 I:J18 U01 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/COP/64K/cop.rts: invalid or missing program image, Permission denied
1128550760 2005.10.05 R34-M1-N8 I:J18 U11 2005-10-05-15.19.20.256340 R34-M1-N8 I:J18 U11 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/COP/64K/cop.rts: invalid or missing program image, Permission denied
1128550760 2005.10.05 R34-M1-N8 I:J18 U01 2005-10-05-15.19.20.317108 R34-M1-N8 I:J18 U01 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/COP/64K/cop.rts: invalid or missing program image, Permission denied
1128550760 2005.10.05 R30-M1-NC I:J18 U11 2005-10-05-15.19.20.370458 R30-M1-NC I:J18 U11 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/COP/64K/cop.rts: invalid or missing program image, Permission denied
1128550760 2005.10.05 R30-M1-NC I:J18 U01 2005-10-05-15.19.20.486242 R30-M1-NC I:J18 U01 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/COP/64K/cop.rts: invalid or missing program image, Permission denied
1128550760 2005.10.05 R22-M0-NC I:J18 U11 2005-10-05-15.19.20.597392 R22-M0-NC I:J18 U11 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/COP/64K/cop.rts: invalid or missing program image, Permission denied
1128550760 2005.10.05 R22-M0-NC I:J18 U01 2005-10-05-15.19.20.712929 R22-M0-NC I:J18 U01 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/COP/64K/cop.rts: invalid or missing program image, Permission denied
1128550760 2005.10.05 R23-M1-NC I:J18 U11 2005-10-05-15.19.20.825825 R23-M1-NC I:J18 U11 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/COP/64K/cop.rts: invalid or missing program image, Permission denied
1128550760 2005.10.05 R23-M1-NC I:J18 U01 2005-10-05-15.19.20.933133 R23-M1-NC I:J18 U01 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/COP/64K/cop.rts: invalid or missing program image, Permission denied
1128550761 2005.10.05 R57-M1-N4 I:J18 U11 2005-10-05-15.19.21.054152 R57-M1-N4 I:J18 U11 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/COP/64K/cop.rts: invalid or missing program image, Permission denied
1128550761 2005.10.05 R57-M1-N4 I:J18 U01 2005-10-05-15.19.21.161960 R57-M1-N4 I:J18 U01 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/COP/64K/cop.rts: invalid or missing program image, Permission denied
1128550761 2005.10.05 R57-M0-N0 I:J18 U11 2005-10-05-15.19.21.268594 R57-M0-N0 I:J18 U11 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/COP/64K/cop.rts: invalid or missing program image, Permission denied
1128550761 2005.10.05 R57-M0-N0 I:J18 U01 2005-10-05-15.19.21.394083 R57-M0-N0 I:J18 U01 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/COP/64K/cop.rts: invalid or missing program image, Permission denied
1128550761 2005.10.05 R25-M0-N8 I:J18 U11 2005-10-05-15.19.21.454980 R25-M0-N8 I:J18 U11 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/COP/64K/cop.rts: invalid or missing program image, Permission denied
1128550761 2005.10.05 R25-M0-N8 I:J18 U01 2005-10-05-15.19.21.526188 R25-M0-N8 I:J18 U01 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/COP/64K/cop.rts: invalid or missing program image, Permission denied
1128550761 2005.10.05 R34-M1-N4 I:J18 U11 2005-10-05-15.19.21.662874 R34-M1-N4 I:J18 U11 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/COP/64K/cop.rts: invalid or missing program image, Permission denied
1128550761 2005.10.05 R34-M1-N4 I:J18 U01 2005-10-05-15.19.21.782993 R34-M1-N4 I:J18 U01 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/COP/64K/cop.rts: invalid or missing program image, Permission denied
1128550761 2005.10.05 R30-M1-N8 I:J18 U11 2005-10-05-15.19.21.916168 R30-M1-N8 I:J18 U11 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/COP/64K/cop.rts: invalid or missing program image, Permission denied
1128550762 2005.10.05 R30-M1-N8 I:J18 U01 2005-10-05-15.19.22.034445 R30-M1-N8 I:J18 U01 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/COP/64K/cop.rts: invalid or missing program image, Permission denied
1128550762 2005.10.05 R57-M0-NC I:J18 U11 2005-10-05-15.19.22.153626 R57-M0-NC I:J18 U11 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/COP/64K/cop.rts: invalid or missing program image, Permission denied
1128550762 2005.10.05 R57-M0-NC I:J18 U01 2005-10-05-15.19.22.273859 R57-M0-NC I:J18 U01 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/COP/64K/cop.rts: invalid or missing program image, Permission denied
1128550762 2005.10.05 R42-M1-NC I:J18 U11 2005-10-05-15.19.22.392701 R42-M1-NC I:J18 U11 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/COP/64K/cop.rts: invalid or missing program image, Permission denied
1128550762 2005.10.05 R42-M1-NC I:J18 U01 2005-10-05-15.19.22.512764 R42-M1-NC I:J18 U01 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/COP/64K/cop.rts: invalid or missing program image, Permission denied
1128550762 2005.10.05 R57-M1-N0 I:J18 U11 2005-10-05-15.19.22.639527 R57-M1-N0 I:J18 U11 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/COP/64K/cop.rts: invalid or missing program image, Permission denied
1128550762 2005.10.05 R57-M1-N0 I:J18 U01 2005-10-05-15.19.22.789277 R57-M1-N0 I:J18 U01 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/COP/64K/cop.rts: invalid or missing program image, Permission denied
1128550762 2005.10.05 R42-M0-N8 I:J18 U11 2005-10-05-15.19.22.907781 R42-M0-N8 I:J18 U11 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/COP/64K/cop.rts: invalid or missing program image, Permission denied
1128550763 2005.10.05 R42-M0-N8 I:J18 U01 2005-10-05-15.19.23.019701 R42-M0-N8 I:J18 U01 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/COP/64K/cop.rts: invalid or missing program image, Permission denied
1128550763 2005.10.05 R52-M0-NC I:J18 U11 2005-10-05-15.19.23.138910 R52-M0-NC I:J18 U11 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/COP/64K/cop.rts: invalid or missing program image, Permission denied
1128550763 2005.10.05 R52-M0-NC I:J18 U01 2005-10-05-15.19.23.387559 R52-M0-NC I:J18 U01 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/COP/64K/cop.rts: invalid or missing program image, Permission denied
1128550763 2005.10.05 R25-M0-NC I:J18 U11 2005-10-05-15.19.23.537021 R25-M0-NC I:J18 U11 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/COP/64K/cop.rts: invalid or missing program image, Permission denied
1128550763 2005.10.05 R25-M0-NC I:J18 U01 2005-10-05-15.19.23.690237 R25-M0-NC I:J18 U01 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/COP/64K/cop.rts: invalid or missing program image, Permission denied
1128550763 2005.10.05 R52-M0-N4 I:J18 U11 2005-10-05-15.19.23.803067 R52-M0-N4 I:J18 U11 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/COP/64K/cop.rts: invalid or missing program image, Permission denied
1128550763 2005.10.05 R52-M0-N4 I:J18 U01 2005-10-05-15.19.23.923622 R52-M0-N4 I:J18 U01 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/COP/64K/cop.rts: invalid or missing program image, Permission denied
1128550764 2005.10.05 R25-M1-N4 I:J18 U11 2005-10-05-15.19.24.043540 R25-M1-N4 I:J18 U11 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/COP/64K/cop.rts: invalid or missing program image, Permission denied
1128550764 2005.10.05 R25-M1-N4 I:J18 U01 2005-10-05-15.19.24.166213 R25-M1-N4 I:J18 U01 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/COP/64K/cop.rts: invalid or missing program image, Permission denied
1128550764 2005.10.05 R57-M1-NC I:J18 U11 2005-10-05-15.19.24.287320 R57-M1-NC I:J18 U11 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/COP/64K/cop.rts: invalid or missing program image, Permission denied
1128550764 2005.10.05 R57-M1-NC I:J18 U01 2005-10-05-15.19.24.414542 R57-M1-NC I:J18 U01 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/COP/64K/cop.rts: invalid or missing program image, Permission denied
1128550764 2005.10.05 R34-M1-NC I:J18 U11 2005-10-05-15.19.24.534115 R34-M1-NC I:J18 U11 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/COP/64K/cop.rts: invalid or missing program image, Permission denied
1128550764 2005.10.05 R34-M1-NC I:J18 U01 2005-10-05-15.19.24.659323 R34-M1-NC I:J18 U01 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/COP/64K/cop.rts: invalid or missing program image, Permission denied
1128550764 2005.10.05 R42-M1-N4 I:J18 U11 2005-10-05-15.19.24.786493 R42-M1-N4 I:J18 U11 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/COP/64K/cop.rts: invalid or missing program image, Permission denied
1128550764 2005.10.05 R42-M1-N4 I:J18 U01 2005-10-05-15.19.24.846448 R42-M1-N4 I:J18 U01 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/COP/64K/cop.rts: invalid or missing program image, Permission denied
1128550764 2005.10.05 R43-M0-N0 I:J18 U11 2005-10-05-15.19.24.914468 R43-M0-N0 I:J18 U11 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/COP/64K/cop.rts: invalid or missing program image, Permission denied
1128550764 2005.10.05 R43-M0-N0 I:J18 U01 2005-10-05-15.19.24.974198 R43-M0-N0 I:J18 U01 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/COP/64K/cop.rts: invalid or missing program image, Permission denied
1128550765 2005.10.05 R47-M1-N4 I:J18 U11 2005-10-05-15.19.25.113943 R47-M1-N4 I:J18 U11 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/COP/64K/cop.rts: invalid or missing program image, Permission denied
1128550765 2005.10.05 R47-M1-N4 I:J18 U01 2005-10-05-15.19.25.244772 R47-M1-N4 I:J18 U01 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/COP/64K/cop.rts: invalid or missing program image, Permission denied
1128550765 2005.10.05 R47-M1-NC I:J18 U11 2005-10-05-15.19.25.371085 R47-M1-NC I:J18 U11 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/COP/64K/cop.rts: invalid or missing program image, Permission denied
