1129165840 2005.10.12 R77-M0-N0 I:J18 U11 2005-10-12-18.10.40.107355 R77-M0-N0 I:J18 U11 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/COP/64K/vnm.rts: invalid or missing program image, Permission denied
1129165869 2005.10.12 R63-M0-N8 I:J18 U11 2005-10-12-18.11.09.008828 R63-M0-N8 I:J18 U11 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/COP/64K/vnm.rts: invalid or missing program image, Permission denied
1129165869 2005.10.12 R63-M0-N8 I:J18 U01 2005-10-12-18.11.09.122417 R63-M0-N8 I:J18 U01 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/COP/64K/vnm.rts: invalid or missing program image, Permission denied
1129165869 2005.10.12 R67-M1-NC I:J18 U11 2005-10-12-18.11.09.247589 R67-M1-NC I:J18 U11 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/COP/64K/vnm.rts: invalid or missing program image, Permission denied
1129165869 2005.10.12 R67-M1-NC I:J18 U01 2005-10-12-18.11.09.371633 R67-M1-NC I:J18 U01 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/COP/64K/vnm.rts: invalid or missing program image, Permission denied
1129165869 2005.10.12 R67-M1-N8 I:J18 U11 2005-10-12-18.11.09.487163 R67-M1-N8 I:J18 U11 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/COP/64K/vnm.rts: invalid or missing program image, Permission denied
1129165869 2005.10.12 R67-M1-N8 I:J18 U01 2005-10-12-18.11.09.600410 R67-M1-N8 I:J18 U01 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/COP/64K/vnm.rts: invalid or missing program image, Permission denied
1129165869 2005.10.12 R24-M1-N0 I:J18 U11 2005-10-12-18.11.09.732753 R24-M1-N0 I:J18 U11 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/COP/64K/vnm.rts: invalid or missing program image, Permission denied
1129165869 2005.10.12 R24-M1-N0 I:J18 U01 2005-10-12-18.11.09.853534 R24-M1-N0 I:J18 U01 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/COP/64K/vnm.rts: invalid or missing program image, Permission denied
1129165869 2005.10.12 R35-M1-N4 I:J18 U11 2005-10-12-18.11.09.958848 R35-M1-N4 I:J18 U11 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/COP/64K/vnm.rts: invalid or missing program image, Permission denied
1129165870 2005.10.12 R35-M1-N4 I:J18 U01 2005-10-12-18.11.10.067818 R35-M1-N4 I:J18 U01 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/COP/64K/vnm.rts: invalid or missing program image, Permission denied
1129165870 2005.10.12 R66-M1-N4 I:J18 U11 2005-10-12-18.11.10.296520 R66-M1-N4 I:J18 U11 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/COP/64K/vnm.rts: invalid or missing program image, Permission denied
1129165870 2005.10.12 R66-M1-N4 I:J18 U01 2005-10-12-18.11.10.458579 R66-M1-N4 I:J18 U01 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/COP/64K/vnm.rts: invalid or missing program image, Permission denied
1129165870 2005.10.12 R66-M0-N0 I:J18 U11 2005-10-12-18.11.10.594192 R66-M0-N0 I:J18 U11 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/COP/64K/vnm.rts: invalid or missing program image, Permission denied
1129165870 2005.10.12 R66-M0-N0 I:J18 U01 2005-10-12-18.11.10.713254 R66-M0-N0 I:J18 U01 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/COP/64K/vnm.rts: invalid or missing program image, Permission denied
1129165870 2005.10.12 R24-M1-N4 I:J18 U11 2005-10-12-18.11.10.826869 R24-M1-N4 I:J18 U11 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/COP/64K/vnm.rts: invalid or missing program image, Permission denied
1129165870 2005.10.12 R24-M1-N4 I:J18 U01 2005-10-12-18.11.10.935394 R24-M1-N4 I:J18 U01 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/COP/64K/vnm.rts: invalid or missing program image, Permission denied
1129165871 2005.10.12 R66-M1-N8 I:J18 U11 2005-10-12-18.11.11.054461 R66-M1-N8 I:J18 U11 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/COP/64K/vnm.rts: invalid or missing program image, Permission denied
1129165871 2005.10.12 R66-M1-N8 I:J18 U01 2005-10-12-18.11.11.165565 R66-M1-N8 I:J18 U01 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/COP/64K/vnm.rts: invalid or missing program image, Permission denied
1129165871 2005.10.12 R24-M1-N8 I:J18 U11 2005-10-12-18.11.11.272749 R24-M1-N8 I:J18 U11 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/COP/64K/vnm.rts: invalid or missing program image, Permission denied
1129165871 2005.10.12 R24-M1-N8 I:J18 U01 2005-10-12-18.11.11.381372 R24-M1-N8 I:J18 U01 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/COP/64K/vnm.rts: invalid or missing program image, Permission denied
1129165871 2005.10.12 R52-M1-N8 I:J18 U11 2005-10-12-18.11.11.482745 R52-M1-N8 I:J18 U11 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/COP/64K/vnm.rts: invalid or missing program image, Permission denied
1129165871 2005.10.12 R52-M1-N8 I:J18 U01 2005-10-12-18.11.11.597906 R52-M1-N8 I:J18 U01 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/COP/64K/vnm.rts: invalid or missing program image, Permission denied
1129165871 2005.10.12 R52-M1-NC I:J18 U11 2005-10-12-18.11.11.717419 R52-M1-NC I:J18 U11 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/COP/64K/vnm.rts: invalid or missing program image, Permission denied
1129165871 2005.10.12 R52-M1-NC I:J18 U01 2005-10-12-18.11.11.837015 R52-M1-NC I:J18 U01 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/COP/64K/vnm.rts: invalid or missing program image, Permission denied
1129165871 2005.10.12 R56-M1-N8 I:J18 U11 2005-10-12-18.11.11.953745 R56-M1-N8 I:J18 U11 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/COP/64K/vnm.rts: invalid or missing program image, Permission denied
1129165872 2005.10.12 R56-M1-N8 I:J18 U01 2005-10-12-18.11.12.065380 R56-M1-N8 I:J18 U01 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/COP/64K/vnm.rts: invalid or missing program image, Permission denied
1129165872 2005.10.12 R50-M1-NC I:J18 U11 2005-10-12-18.11.12.173385 R50-M1-NC I:J18 U11 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/COP/64K/vnm.rts: invalid or missing program image, Permission denied
1129165872 2005.10.12 R50-M1-NC I:J18 U01 2005-10-12-18.11.12.283456 R50-M1-NC I:J18 U01 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/COP/64K/vnm.rts: invalid or missing program image, Permission denied
1129165872 2005.10.12 R63-M1-N8 I:J18 U11 2005-10-12-18.11.12.394137 R63-M1-N8 I:J18 U11 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/COP/64K/vnm.rts: invalid or missing program image, Permission denied
1129165872 2005.10.12 R63-M1-N8 I:J18 U01 2005-10-12-18.11.12.527388 R63-M1-N8 I:J18 U01 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/COP/64K/vnm.rts: invalid or missing program image, Permission denied
1129165872 2005.10.12 R65-M1-N4 I:J18 U11 2005-10-12-18.11.12.633939 R65-M1-N4 I:J18 U11 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/COP/64K/vnm.rts: invalid or missing program image, Permission denied
1129165872 2005.10.12 R65-M1-N4 I:J18 U01 2005-10-12-18.11.12.743700 R65-M1-N4 I:J18 U01 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/COP/64K/vnm.rts: invalid or missing program image, Permission denied
1129165872 2005.10.12 R47-M0-N0 I:J18 U11 2005-10-12-18.11.12.854846 R47-M0-N0 I:J18 U11 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/COP/64K/vnm.rts: invalid or missing program image, Permission denied
1129165872 2005.10.12 R47-M0-N0 I:J18 U01 2005-10-12-18.11.12.963691 R47-M0-N0 I:J18 U01 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/COP/64K/vnm.rts: invalid or missing program image, Permission denied
1129165873 2005.10.12 R33-M1-N4 I:J18 U11 2005-10-12-18.11.13.070361 R33-M1-N4 I:J18 U11 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/COP/64K/vnm.rts: invalid or missing program image, Permission denied
1129165873 2005.10.12 R33-M1-N4 I:J18 U01 2005-10-12-18.11.13.249118 R33-M1-N4 I:J18 U01 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/COP/64K/vnm.rts: invalid or missing program image, Permission denied
1129165873 2005.10.12 R21-M1-N0 I:J18 U11 2005-10-12-18.11.13.399213 R21-M1-N0 I:J18 U11 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/COP/64K/vnm.rts: invalid or missing program image, Permission denied
1129165873 2005.10.12 R21-M1-N0 I:J18 U01 2005-10-12-18.11.13.506589 R21-M1-N0 I:J18 U01 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/COP/64K/vnm.rts: invalid or missing program image, Permission denied
1129165873 2005.10.12 R52-M1-N4 I:J18 U11 2005-10-12-18.11.13.623221 R52-M1-N4 I:J18 U11 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/COP/64K/vnm.rts: invalid or missing program image, Permission denied
1129165873 2005.10.12 R52-M1-N4 I:J18 U01 2005-10-12-18.11.13.729109 R52-M1-N4 I:J18 U01 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/COP/64K/vnm.rts: invalid or missing program image, Permission denied
1129165873 2005.10.12 R36-M1-N0 I:J18 U11 2005-10-12-18.11.13.828927 R36-M1-N0 I:J18 U11 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/COP/64K/vnm.rts: invalid or missing program image, Permission denied
1129165873 2005.10.12 R36-M1-N0 I:J18 U01 2005-10-12-18.11.13.936430 R36-M1-N0 I:J18 U01 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/COP/64K/vnm.rts: invalid or missing program image, Permission denied
1129165874 2005.10.12 R36-M1-N4 I:J18 U11 2005-10-12-18.11.14.050497 R36-M1-N4 I:J18 U11 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/COP/64K/vnm.rts: invalid or missing program image, Permission denied
1129165874 2005.10.12 R36-M1-N4 I:J18 U01 2005-10-12-18.11.14.147188 R36-M1-N4 I:J18 U01 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/COP/64K/vnm.rts: invalid or missing program image, Permission denied
1129165874 2005.10.12 R41-M1-N8 I:J18 U11 2005-10-12-18.11.14.241962 R41-M1-N8 I:J18 U11 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/COP/64K/vnm.rts: invalid or missing program image, Permission denied
1129165874 2005.10.12 R41-M1-N8 I:J18 U01 2005-10-12-18.11.14.337970 R41-M1-N8 I:J18 U01 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/COP/64K/vnm.rts: invalid or missing program image, Permission denied
1129165874 2005.10.12 R63-M0-N4 I:J18 U11 2005-10-12-18.11.14.436798 R63-M0-N4 I:J18 U11 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/COP/64K/vnm.rts: invalid or missing program image, Permission denied
1129165874 2005.10.12 R63-M0-N4 I:J18 U01 2005-10-12-18.11.14.530535 R63-M0-N4 I:J18 U01 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/COP/64K/vnm.rts: invalid or missing program image, Permission denied
1129165874 2005.10.12 R66-M0-NC I:J18 U11 2005-10-12-18.11.14.637962 R66-M0-NC I:J18 U11 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/COP/64K/vnm.rts: invalid or missing program image, Permission denied
1129165874 2005.10.12 R66-M0-NC I:J18 U01 2005-10-12-18.11.14.740002 R66-M0-NC I:J18 U01 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/COP/64K/vnm.rts: invalid or missing program image, Permission denied
1129165874 2005.10.12 R66-M0-N4 I:J18 U11 2005-10-12-18.11.14.847531 R66-M0-N4 I:J18 U11 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/COP/64K/vnm.rts: invalid or missing program image, Permission denied
1129165874 2005.10.12 R66-M0-N4 I:J18 U01 2005-10-12-18.11.14.955281 R66-M0-N4 I:J18 U01 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/COP/64K/vnm.rts: invalid or missing program image, Permission denied
1129165875 2005.10.12 R66-M1-N0 I:J18 U11 2005-10-12-18.11.15.063014 R66-M1-N0 I:J18 U11 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/COP/64K/vnm.rts: invalid or missing program image, Permission denied
1129165875 2005.10.12 R66-M1-N0 I:J18 U01 2005-10-12-18.11.15.259882 R66-M1-N0 I:J18 U01 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/COP/64K/vnm.rts: invalid or missing program image, Permission denied
1129165875 2005.10.12 R55-M1-N8 I:J18 U11 2005-10-12-18.11.15.434768 R55-M1-N8 I:J18 U11 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/COP/64K/vnm.rts: invalid or missing program image, Permission denied
1129165875 2005.10.12 R55-M1-N8 I:J18 U01 2005-10-12-18.11.15.566083 R55-M1-N8 I:J18 U01 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/COP/64K/vnm.rts: invalid or missing program image, Permission denied
1129165875 2005.10.12 R43-M0-N8 I:J18 U11 2005-10-12-18.11.15.669033 R43-M0-N8 I:J18 U11 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/COP/64K/vnm.rts: invalid or missing program image, Permission denied
1129165875 2005.10.12 R43-M0-N8 I:J18 U01 2005-10-12-18.11.15.775421 R43-M0-N8 I:J18 U01 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/COP/64K/vnm.rts: invalid or missing program image, Permission denied
1129165875 2005.10.12 R43-M1-N8 I:J18 U11 2005-10-12-18.11.15.889606 R43-M1-N8 I:J18 U11 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/COP/64K/vnm.rts: invalid or missing program image, Permission denied
1129165876 2005.10.12 R43-M1-N8 I:J18 U01 2005-10-12-18.11.16.002968 R43-M1-N8 I:J18 U01 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/COP/64K/vnm.rts: invalid or missing program image, Permission denied
1129165876 2005.10.12 R64-M1-NC I:J18 U11 2005-10-12-18.11.16.104489 R64-M1-NC I:J18 U11 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/COP/64K/vnm.rts: invalid or missing program image, Permission denied
1129165876 2005.10.12 R64-M1-NC I:J18 U01 2005-10-12-18.11.16.206071 R64-M1-NC I:J18 U01 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/COP/64K/vnm.rts: invalid or missing program image, Permission denied
1129165876 2005.10.12 R31-M1-N8 I:J18 U11 2005-10-12-18.11.16.308358 R31-M1-N8 I:J18 U11 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/COP/64K/vnm.rts: invalid or missing program image, Permission denied
1129165876 2005.10.12 R31-M1-N8 I:J18 U01 2005-10-12-18.11.16.411551 R31-M1-N8 I:J18 U01 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/COP/64K/vnm.rts: invalid or missing program image, Permission denied
1129165876 2005.10.12 R43-M0-N4 I:J18 U11 2005-10-12-18.11.16.517629 R43-M0-N4 I:J18 U11 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/COP/64K/vnm.rts: invalid or missing program image, Permission denied
1129165876 2005.10.12 R43-M0-N4 I:J18 U01 2005-10-12-18.11.16.621736 R43-M0-N4 I:J18 U01 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/COP/64K/vnm.rts: invalid or missing program image, Permission denied
1129165876 2005.10.12 R66-M1-NC I:J18 U11 2005-10-12-18.11.16.721296 R66-M1-NC I:J18 U11 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/COP/64K/vnm.rts: invalid or missing program image, Permission denied
1129165876 2005.10.12 R66-M1-NC I:J18 U01 2005-10-12-18.11.16.835637 R66-M1-NC I:J18 U01 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/COP/64K/vnm.rts: invalid or missing program image, Permission denied
1129165876 2005.10.12 R31-M1-N4 I:J18 U11 2005-10-12-18.11.16.937684 R31-M1-N4 I:J18 U11 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/COP/64K/vnm.rts: invalid or missing program image, Permission denied
1129165877 2005.10.12 R31-M1-N4 I:J18 U01 2005-10-12-18.11.17.038084 R31-M1-N4 I:J18 U01 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/COP/64K/vnm.rts: invalid or missing program image, Permission denied
1129165877 2005.10.12 R57-M0-N4 I:J18 U11 2005-10-12-18.11.17.140555 R57-M0-N4 I:J18 U11 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/COP/64K/vnm.rts: invalid or missing program image, Permission denied
1129165877 2005.10.12 R57-M0-N4 I:J18 U01 2005-10-12-18.11.17.242142 R57-M0-N4 I:J18 U01 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/COP/64K/vnm.rts: invalid or missing program image, Permission denied
1129165877 2005.10.12 R33-M0-N4 I:J18 U11 2005-10-12-18.11.17.344906 R33-M0-N4 I:J18 U11 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/COP/64K/vnm.rts: invalid or missing program image, Permission denied
1129165877 2005.10.12 R33-M0-N4 I:J18 U01 2005-10-12-18.11.17.449116 R33-M0-N4 I:J18 U01 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/COP/64K/vnm.rts: invalid or missing program image, Permission denied
1129165877 2005.10.12 R34-M0-N4 I:J18 U11 2005-10-12-18.11.17.582242 R34-M0-N4 I:J18 U11 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/COP/64K/vnm.rts: invalid or missing program image, Permission denied
1129165877 2005.10.12 R34-M0-N4 I:J18 U01 2005-10-12-18.11.17.687022 R34-M0-N4 I:J18 U01 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/COP/64K/vnm.rts: invalid or missing program image, Permission denied
1129165877 2005.10.12 R34-M0-N0 I:J18 U11 2005-10-12-18.11.17.782381 R34-M0-N0 I:J18 U11 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/COP/64K/vnm.rts: invalid or missing program image, Permission denied
1129165877 2005.10.12 R34-M0-N0 I:J18 U01 2005-10-12-18.11.17.887560 R34-M0-N0 I:J18 U01 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/COP/64K/vnm.rts: invalid or missing program image, Permission denied
1129165877 2005.10.12 R34-M0-N8 I:J18 U11 2005-10-12-18.11.17.991304 R34-M0-N8 I:J18 U11 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/COP/64K/vnm.rts: invalid or missing program image, Permission denied
1129165878 2005.10.12 R34-M0-N8 I:J18 U01 2005-10-12-18.11.18.096474 R34-M0-N8 I:J18 U01 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/COP/64K/vnm.rts: invalid or missing program image, Permission denied
1129165878 2005.10.12 R33-M0-N8 I:J18 U11 2005-10-12-18.11.18.204253 R33-M0-N8 I:J18 U11 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/COP/64K/vnm.rts: invalid or missing program image, Permission denied
1129165878 2005.10.12 R33-M0-N8 I:J18 U01 2005-10-12-18.11.18.307814 R33-M0-N8 I:J18 U01 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/COP/64K/vnm.rts: invalid or missing program image, Permission denied
1129165878 2005.10.12 R34-M1-N8 I:J18 U11 2005-10-12-18.11.18.402191 R34-M1-N8 I:J18 U11 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/COP/64K/vnm.rts: invalid or missing program image, Permission denied
1129165878 2005.10.12 R34-M1-N8 I:J18 U01 2005-10-12-18.11.18.509896 R34-M1-N8 I:J18 U01 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/COP/64K/vnm.rts: invalid or missing program image, Permission denied
1129165878 2005.10.12 R30-M1-NC I:J18 U11 2005-10-12-18.11.18.606556 R30-M1-NC I:J18 U11 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/COP/64K/vnm.rts: invalid or missing program image, Permission denied
1129165878 2005.10.12 R30-M1-NC I:J18 U01 2005-10-12-18.11.18.703493 R30-M1-NC I:J18 U01 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/COP/64K/vnm.rts: invalid or missing program image, Permission denied
1129165878 2005.10.12 R22-M0-NC I:J18 U11 2005-10-12-18.11.18.797008 R22-M0-NC I:J18 U11 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/COP/64K/vnm.rts: invalid or missing program image, Permission denied
1129165878 2005.10.12 R22-M0-NC I:J18 U01 2005-10-12-18.11.18.901594 R22-M0-NC I:J18 U01 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/COP/64K/vnm.rts: invalid or missing program image, Permission denied
1129165879 2005.10.12 R23-M1-NC I:J18 U11 2005-10-12-18.11.19.006311 R23-M1-NC I:J18 U11 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/COP/64K/vnm.rts: invalid or missing program image, Permission denied
1129165879 2005.10.12 R23-M1-NC I:J18 U01 2005-10-12-18.11.19.111404 R23-M1-NC I:J18 U01 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/COP/64K/vnm.rts: invalid or missing program image, Permission denied
1129165879 2005.10.12 R57-M1-N4 I:J18 U11 2005-10-12-18.11.19.221977 R57-M1-N4 I:J18 U11 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/COP/64K/vnm.rts: invalid or missing program image, Permission denied
1129165879 2005.10.12 R57-M1-N4 I:J18 U01 2005-10-12-18.11.19.336016 R57-M1-N4 I:J18 U01 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/COP/64K/vnm.rts: invalid or missing program image, Permission denied
1129165879 2005.10.12 R57-M0-N0 I:J18 U11 2005-10-12-18.11.19.440345 R57-M0-N0 I:J18 U11 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/COP/64K/vnm.rts: invalid or missing program image, Permission denied
1129165879 2005.10.12 R57-M0-N0 I:J18 U01 2005-10-12-18.11.19.551231 R57-M0-N0 I:J18 U01 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/COP/64K/vnm.rts: invalid or missing program image, Permission denied
1129165879 2005.10.12 R25-M0-N8 I:J18 U11 2005-10-12-18.11.19.653083 R25-M0-N8 I:J18 U11 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/COP/64K/vnm.rts: invalid or missing program image, Permission denied
1129165879 2005.10.12 R25-M0-N8 I:J18 U01 2005-10-12-18.11.19.754004 R25-M0-N8 I:J18 U01 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/COP/64K/vnm.rts: invalid or missing program image, Permission denied
1129165879 2005.10.12 R34-M1-N4 I:J18 U11 2005-10-12-18.11.19.868138 R34-M1-N4 I:J18 U11 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/COP/64K/vnm.rts: invalid or missing program image, Permission denied
1129165879 2005.10.12 R30-M1-N8 I:J18 U01 2005-10-12-18.11.19.992273 R30-M1-N8 I:J18 U01 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/COP/64K/vnm.rts: invalid or missing program image, Permission denied
1129165880 2005.10.12 R57-M0-NC I:J18 U11 2005-10-12-18.11.20.078342 R57-M0-NC I:J18 U11 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/COP/64K/vnm.rts: invalid or missing program image, Permission denied
1129165880 2005.10.12 R57-M0-NC I:J18 U01 2005-10-12-18.11.20.172189 R57-M0-NC I:J18 U01 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/COP/64K/vnm.rts: invalid or missing program image, Permission denied
1129165880 2005.10.12 R42-M1-NC I:J18 U11 2005-10-12-18.11.20.396462 R42-M1-NC I:J18 U11 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/COP/64K/vnm.rts: invalid or missing program image, Permission denied
1129165880 2005.10.12 R57-M1-N0 I:J18 U11 2005-10-12-18.11.20.594681 R57-M1-N0 I:J18 U11 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/COP/64K/vnm.rts: invalid or missing program image, Permission denied
1129165880 2005.10.12 R57-M1-N0 I:J18 U01 2005-10-12-18.11.20.683643 R57-M1-N0 I:J18 U01 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/COP/64K/vnm.rts: invalid or missing program image, Permission denied
1129165880 2005.10.12 R42-M0-N8 I:J18 U11 2005-10-12-18.11.20.785369 R42-M0-N8 I:J18 U11 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/COP/64K/vnm.rts: invalid or missing program image, Permission denied
1129165880 2005.10.12 R42-M0-N8 I:J18 U01 2005-10-12-18.11.20.887115 R42-M0-N8 I:J18 U01 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/COP/64K/vnm.rts: invalid or missing program image, Permission denied
1129165880 2005.10.12 R52-M0-NC I:J18 U11 2005-10-12-18.11.20.979360 R52-M0-NC I:J18 U11 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/COP/64K/vnm.rts: invalid or missing program image, Permission denied
1129165881 2005.10.12 R25-M0-NC I:J18 U11 2005-10-12-18.11.21.108271 R25-M0-NC I:J18 U11 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/COP/64K/vnm.rts: invalid or missing program image, Permission denied
