1128510313 2005.10.05 R40-M0-N4 I:J18 U11 2005-10-05-04.05.13.372109 R40-M0-N4 I:J18 U11 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/VNM/64K/vnm.rts: invalid or missing program image, Permission denied
1128510345 2005.10.05 R21-M1-N4 I:J18 U11 2005-10-05-04.05.45.935390 R21-M1-N4 I:J18 U11 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/VNM/64K/vnm.rts: invalid or missing program image, Permission denied
1128510346 2005.10.05 R21-M1-N4 I:J18 U01 2005-10-05-04.05.46.051345 R21-M1-N4 I:J18 U01 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/VNM/64K/vnm.rts: invalid or missing program image, Permission denied
1128510346 2005.10.05 R50-M0-NC I:J18 U11 2005-10-05-04.05.46.157703 R50-M0-NC I:J18 U11 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/VNM/64K/vnm.rts: invalid or missing program image, Permission denied
1128510346 2005.10.05 R50-M0-NC I:J18 U01 2005-10-05-04.05.46.276538 R50-M0-NC I:J18 U01 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/VNM/64K/vnm.rts: invalid or missing program image, Permission denied
1128510346 2005.10.05 R27-M1-N4 I:J18 U11 2005-10-05-04.05.46.391052 R27-M1-N4 I:J18 U11 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/VNM/64K/vnm.rts: invalid or missing program image, Permission denied
1128510346 2005.10.05 R27-M1-N4 I:J18 U01 2005-10-05-04.05.46.529606 R27-M1-N4 I:J18 U01 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/VNM/64K/vnm.rts: invalid or missing program image, Permission denied
1128510346 2005.10.05 R24-M0-N8 I:J18 U11 2005-10-05-04.05.46.746008 R24-M0-N8 I:J18 U11 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/VNM/64K/vnm.rts: invalid or missing program image, Permission denied
1128510346 2005.10.05 R24-M0-N8 I:J18 U01 2005-10-05-04.05.46.888137 R24-M0-N8 I:J18 U01 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/VNM/64K/vnm.rts: invalid or missing program image, Permission denied
1128510346 2005.10.05 R24-M0-N4 I:J18 U11 2005-10-05-04.05.46.995862 R24-M0-N4 I:J18 U11 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/VNM/64K/vnm.rts: invalid or missing program image, Permission denied
1128510347 2005.10.05 R24-M0-N4 I:J18 U01 2005-10-05-04.05.47.103715 R24-M0-N4 I:J18 U01 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/VNM/64K/vnm.rts: invalid or missing program image, Permission denied
1128510347 2005.10.05 R45-M0-N4 I:J18 U11 2005-10-05-04.05.47.205511 R45-M0-N4 I:J18 U11 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/VNM/64K/vnm.rts: invalid or missing program image, Permission denied
1128510347 2005.10.05 R45-M0-N4 I:J18 U01 2005-10-05-04.05.47.308155 R45-M0-N4 I:J18 U01 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/VNM/64K/vnm.rts: invalid or missing program image, Permission denied
1128510347 2005.10.05 R66-M0-N8 I:J18 U11 2005-10-05-04.05.47.402358 R66-M0-N8 I:J18 U11 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/VNM/64K/vnm.rts: invalid or missing program image, Permission denied
1128510347 2005.10.05 R66-M0-N8 I:J18 U01 2005-10-05-04.05.47.498435 R66-M0-N8 I:J18 U01 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/VNM/64K/vnm.rts: invalid or missing program image, Permission denied
1128510347 2005.10.05 R24-M0-N0 I:J18 U11 2005-10-05-04.05.47.594538 R24-M0-N0 I:J18 U11 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/VNM/64K/vnm.rts: invalid or missing program image, Permission denied
1128510347 2005.10.05 R24-M0-N0 I:J18 U01 2005-10-05-04.05.47.701838 R24-M0-N0 I:J18 U01 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/VNM/64K/vnm.rts: invalid or missing program image, Permission denied
1128510347 2005.10.05 R45-M1-N0 I:J18 U11 2005-10-05-04.05.47.797079 R45-M1-N0 I:J18 U11 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/VNM/64K/vnm.rts: invalid or missing program image, Permission denied
1128510347 2005.10.05 R45-M1-N0 I:J18 U01 2005-10-05-04.05.47.893364 R45-M1-N0 I:J18 U01 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/VNM/64K/vnm.rts: invalid or missing program image, Permission denied
1128510347 2005.10.05 R45-M0-N0 I:J18 U11 2005-10-05-04.05.47.989551 R45-M0-N0 I:J18 U11 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/VNM/64K/vnm.rts: invalid or missing program image, Permission denied
1128510348 2005.10.05 R45-M0-N0 I:J18 U01 2005-10-05-04.05.48.085763 R45-M0-N0 I:J18 U01 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/VNM/64K/vnm.rts: invalid or missing program image, Permission denied
1128510348 2005.10.05 R42-M1-N0 I:J18 U11 2005-10-05-04.05.48.192647 R42-M1-N0 I:J18 U11 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/VNM/64K/vnm.rts: invalid or missing program image, Permission denied
1128510348 2005.10.05 R42-M1-N0 I:J18 U01 2005-10-05-04.05.48.288352 R42-M1-N0 I:J18 U01 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/VNM/64K/vnm.rts: invalid or missing program image, Permission denied
1128510348 2005.10.05 R47-M0-N8 I:J18 U11 2005-10-05-04.05.48.396303 R47-M0-N8 I:J18 U11 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/VNM/64K/vnm.rts: invalid or missing program image, Permission denied
1128510348 2005.10.05 R47-M0-N8 I:J18 U01 2005-10-05-04.05.48.504898 R47-M0-N8 I:J18 U01 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/VNM/64K/vnm.rts: invalid or missing program image, Permission denied
1128510348 2005.10.05 R20-M0-NC I:J18 U11 2005-10-05-04.05.48.617495 R20-M0-NC I:J18 U11 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/VNM/64K/vnm.rts: invalid or missing program image, Permission denied
1128510348 2005.10.05 R20-M0-NC I:J18 U01 2005-10-05-04.05.48.724814 R20-M0-NC I:J18 U01 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/VNM/64K/vnm.rts: invalid or missing program image, Permission denied
1128510348 2005.10.05 R27-M0-NC I:J18 U11 2005-10-05-04.05.48.845349 R27-M0-NC I:J18 U11 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/VNM/64K/vnm.rts: invalid or missing program image, Permission denied
1128510348 2005.10.05 R27-M0-NC I:J18 U01 2005-10-05-04.05.48.952569 R27-M0-NC I:J18 U01 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/VNM/64K/vnm.rts: invalid or missing program image, Permission denied
1128510349 2005.10.05 R26-M1-N8 I:J18 U11 2005-10-05-04.05.49.060059 R26-M1-N8 I:J18 U11 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/VNM/64K/vnm.rts: invalid or missing program image, Permission denied
1128510349 2005.10.05 R26-M1-N8 I:J18 U01 2005-10-05-04.05.49.179770 R26-M1-N8 I:J18 U01 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/VNM/64K/vnm.rts: invalid or missing program image, Permission denied
1128510349 2005.10.05 R27-M0-N8 I:J18 U11 2005-10-05-04.05.49.317369 R27-M0-N8 I:J18 U11 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/VNM/64K/vnm.rts: invalid or missing program image, Permission denied
1128510349 2005.10.05 R27-M0-N8 I:J18 U01 2005-10-05-04.05.49.419264 R27-M0-N8 I:J18 U01 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/VNM/64K/vnm.rts: invalid or missing program image, Permission denied
1128510349 2005.10.05 R20-M0-N0 I:J18 U11 2005-10-05-04.05.49.519015 R20-M0-N0 I:J18 U11 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/VNM/64K/vnm.rts: invalid or missing program image, Permission denied
1128510349 2005.10.05 R20-M0-N0 I:J18 U01 2005-10-05-04.05.49.620704 R20-M0-N0 I:J18 U01 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/VNM/64K/vnm.rts: invalid or missing program image, Permission denied
1128510349 2005.10.05 R20-M0-N4 I:J18 U11 2005-10-05-04.05.49.724091 R20-M0-N4 I:J18 U11 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/VNM/64K/vnm.rts: invalid or missing program image, Permission denied
1128510349 2005.10.05 R20-M0-N4 I:J18 U01 2005-10-05-04.05.49.825383 R20-M0-N4 I:J18 U01 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/VNM/64K/vnm.rts: invalid or missing program image, Permission denied
1128510349 2005.10.05 R40-M1-N0 I:J18 U11 2005-10-05-04.05.49.938884 R40-M1-N0 I:J18 U11 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/VNM/64K/vnm.rts: invalid or missing program image, Permission denied
1128510350 2005.10.05 R40-M1-N0 I:J18 U01 2005-10-05-04.05.50.041334 R40-M1-N0 I:J18 U01 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/VNM/64K/vnm.rts: invalid or missing program image, Permission denied
1128510350 2005.10.05 R72-M1-NC I:J18 U11 2005-10-05-04.05.50.142325 R72-M1-NC I:J18 U11 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/VNM/64K/vnm.rts: invalid or missing program image, Permission denied
1128510350 2005.10.05 R72-M1-NC I:J18 U01 2005-10-05-04.05.50.237726 R72-M1-NC I:J18 U01 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/VNM/64K/vnm.rts: invalid or missing program image, Permission denied
1128510350 2005.10.05 R63-M0-N0 I:J18 U11 2005-10-05-04.05.50.297774 R63-M0-N0 I:J18 U11 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/VNM/64K/vnm.rts: invalid or missing program image, Permission denied
1128510350 2005.10.05 R63-M0-N0 I:J18 U01 2005-10-05-04.05.50.363245 R63-M0-N0 I:J18 U01 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/VNM/64K/vnm.rts: invalid or missing program image, Permission denied
1128510350 2005.10.05 R67-M0-N4 I:J18 U11 2005-10-05-04.05.50.429769 R67-M0-N4 I:J18 U11 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/VNM/64K/vnm.rts: invalid or missing program image, Permission denied
1128510350 2005.10.05 R67-M0-N4 I:J18 U01 2005-10-05-04.05.50.555413 R67-M0-N4 I:J18 U01 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/VNM/64K/vnm.rts: invalid or missing program image, Permission denied
1128510350 2005.10.05 R51-M0-N8 I:J18 U11 2005-10-05-04.05.50.657361 R51-M0-N8 I:J18 U11 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/VNM/64K/vnm.rts: invalid or missing program image, Permission denied
1128510350 2005.10.05 R51-M0-N8 I:J18 U01 2005-10-05-04.05.50.759391 R51-M0-N8 I:J18 U01 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/VNM/64K/vnm.rts: invalid or missing program image, Permission denied
1128510350 2005.10.05 R65-M0-N4 I:J18 U11 2005-10-05-04.05.50.867996 R65-M0-N4 I:J18 U11 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/VNM/64K/vnm.rts: invalid or missing program image, Permission denied
1128510350 2005.10.05 R65-M0-N4 I:J18 U01 2005-10-05-04.05.50.969645 R65-M0-N4 I:J18 U01 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/VNM/64K/vnm.rts: invalid or missing program image, Permission denied
1128510351 2005.10.05 R27-M1-N0 I:J18 U11 2005-10-05-04.05.51.084193 R27-M1-N0 I:J18 U11 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/VNM/64K/vnm.rts: invalid or missing program image, Permission denied
1128510351 2005.10.05 R27-M1-N0 I:J18 U01 2005-10-05-04.05.51.191858 R27-M1-N0 I:J18 U01 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/VNM/64K/vnm.rts: invalid or missing program image, Permission denied
1128510351 2005.10.05 R27-M0-N4 I:J18 U11 2005-10-05-04.05.51.300161 R27-M0-N4 I:J18 U11 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/VNM/64K/vnm.rts: invalid or missing program image, Permission denied
1128510351 2005.10.05 R27-M0-N4 I:J18 U01 2005-10-05-04.05.51.399055 R27-M0-N4 I:J18 U01 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/VNM/64K/vnm.rts: invalid or missing program image, Permission denied
1128510351 2005.10.05 R26-M1-N0 I:J18 U11 2005-10-05-04.05.51.612065 R26-M1-N0 I:J18 U11 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/VNM/64K/vnm.rts: invalid or missing program image, Permission denied
1128510351 2005.10.05 R26-M1-N0 I:J18 U01 2005-10-05-04.05.51.789855 R26-M1-N0 I:J18 U01 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/VNM/64K/vnm.rts: invalid or missing program image, Permission denied
1128510351 2005.10.05 R63-M0-NC I:J18 U11 2005-10-05-04.05.51.943712 R63-M0-NC I:J18 U11 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/VNM/64K/vnm.rts: invalid or missing program image, Permission denied
1128510352 2005.10.05 R63-M0-NC I:J18 U01 2005-10-05-04.05.52.064997 R63-M0-NC I:J18 U01 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/VNM/64K/vnm.rts: invalid or missing program image, Permission denied
1128510352 2005.10.05 R22-M0-N0 I:J18 U11 2005-10-05-04.05.52.183732 R22-M0-N0 I:J18 U11 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/VNM/64K/vnm.rts: invalid or missing program image, Permission denied
1128510352 2005.10.05 R22-M0-N0 I:J18 U01 2005-10-05-04.05.52.297601 R22-M0-N0 I:J18 U01 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/VNM/64K/vnm.rts: invalid or missing program image, Permission denied
1128510352 2005.10.05 R63-M1-N4 I:J18 U11 2005-10-05-04.05.52.416808 R63-M1-N4 I:J18 U11 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/VNM/64K/vnm.rts: invalid or missing program image, Permission denied
1128510352 2005.10.05 R63-M1-N4 I:J18 U01 2005-10-05-04.05.52.543892 R63-M1-N4 I:J18 U01 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/VNM/64K/vnm.rts: invalid or missing program image, Permission denied
1128510352 2005.10.05 R67-M0-N0 I:J18 U11 2005-10-05-04.05.52.656252 R67-M0-N0 I:J18 U11 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/VNM/64K/vnm.rts: invalid or missing program image, Permission denied
1128510352 2005.10.05 R67-M0-N0 I:J18 U01 2005-10-05-04.05.52.770103 R67-M0-N0 I:J18 U01 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/VNM/64K/vnm.rts: invalid or missing program image, Permission denied
1128510352 2005.10.05 R63-M1-N0 I:J18 U11 2005-10-05-04.05.52.884436 R63-M1-N0 I:J18 U11 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/VNM/64K/vnm.rts: invalid or missing program image, Permission denied
1128510352 2005.10.05 R63-M1-N0 I:J18 U01 2005-10-05-04.05.52.999386 R63-M1-N0 I:J18 U01 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/VNM/64K/vnm.rts: invalid or missing program image, Permission denied
1128510353 2005.10.05 R22-M0-N4 I:J18 U11 2005-10-05-04.05.53.116568 R22-M0-N4 I:J18 U11 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/VNM/64K/vnm.rts: invalid or missing program image, Permission denied
1128510353 2005.10.05 R22-M0-N4 I:J18 U01 2005-10-05-04.05.53.236849 R22-M0-N4 I:J18 U01 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/VNM/64K/vnm.rts: invalid or missing program image, Permission denied
1128510353 2005.10.05 R47-M0-N4 I:J18 U11 2005-10-05-04.05.53.365285 R47-M0-N4 I:J18 U11 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/VNM/64K/vnm.rts: invalid or missing program image, Permission denied
1128510353 2005.10.05 R47-M0-N4 I:J18 U01 2005-10-05-04.05.53.484108 R47-M0-N4 I:J18 U01 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/VNM/64K/vnm.rts: invalid or missing program image, Permission denied
1128510353 2005.10.05 R67-M0-N8 I:J18 U11 2005-10-05-04.05.53.613259 R67-M0-N8 I:J18 U11 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/VNM/64K/vnm.rts: invalid or missing program image, Permission denied
1128510353 2005.10.05 R67-M0-N8 I:J18 U01 2005-10-05-04.05.53.724390 R67-M0-N8 I:J18 U01 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/VNM/64K/vnm.rts: invalid or missing program image, Permission denied
1128510353 2005.10.05 R56-M1-NC I:J18 U11 2005-10-05-04.05.53.837215 R56-M1-NC I:J18 U11 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/VNM/64K/vnm.rts: invalid or missing program image, Permission denied
1128510353 2005.10.05 R56-M1-NC I:J18 U01 2005-10-05-04.05.53.949197 R56-M1-NC I:J18 U01 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/VNM/64K/vnm.rts: invalid or missing program image, Permission denied
1128510354 2005.10.05 R67-M0-NC I:J18 U11 2005-10-05-04.05.54.062458 R67-M0-NC I:J18 U11 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/VNM/64K/vnm.rts: invalid or missing program image, Permission denied
1128510354 2005.10.05 R67-M0-NC I:J18 U01 2005-10-05-04.05.54.176137 R67-M0-NC I:J18 U01 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/VNM/64K/vnm.rts: invalid or missing program image, Permission denied
1128510354 2005.10.05 R51-M0-NC I:J18 U11 2005-10-05-04.05.54.339606 R51-M0-NC I:J18 U11 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/VNM/64K/vnm.rts: invalid or missing program image, Permission denied
1128510354 2005.10.05 R51-M0-NC I:J18 U01 2005-10-05-04.05.54.460156 R51-M0-NC I:J18 U01 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/VNM/64K/vnm.rts: invalid or missing program image, Permission denied
1128510354 2005.10.05 R41-M0-N0 I:J18 U11 2005-10-05-04.05.54.572696 R41-M0-N0 I:J18 U11 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/VNM/64K/vnm.rts: invalid or missing program image, Permission denied
1128510354 2005.10.05 R41-M0-N0 I:J18 U01 2005-10-05-04.05.54.697720 R41-M0-N0 I:J18 U01 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/VNM/64K/vnm.rts: invalid or missing program image, Permission denied
1128510354 2005.10.05 R46-M1-NC I:J18 U11 2005-10-05-04.05.54.804065 R46-M1-NC I:J18 U11 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/VNM/64K/vnm.rts: invalid or missing program image, Permission denied
1128510354 2005.10.05 R46-M1-NC I:J18 U01 2005-10-05-04.05.54.913194 R46-M1-NC I:J18 U01 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/VNM/64K/vnm.rts: invalid or missing program image, Permission denied
1128510355 2005.10.05 R63-M0-N8 I:J18 U11 2005-10-05-04.05.55.025858 R63-M0-N8 I:J18 U11 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/VNM/64K/vnm.rts: invalid or missing program image, Permission denied
1128510355 2005.10.05 R63-M0-N8 I:J18 U01 2005-10-05-04.05.55.146489 R63-M0-N8 I:J18 U01 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/VNM/64K/vnm.rts: invalid or missing program image, Permission denied
1128510355 2005.10.05 R67-M1-NC I:J18 U11 2005-10-05-04.05.55.253334 R67-M1-NC I:J18 U11 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/VNM/64K/vnm.rts: invalid or missing program image, Permission denied
1128510355 2005.10.05 R67-M1-NC I:J18 U01 2005-10-05-04.05.55.361036 R67-M1-NC I:J18 U01 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/VNM/64K/vnm.rts: invalid or missing program image, Permission denied
1128510355 2005.10.05 R67-M1-N8 I:J18 U11 2005-10-05-04.05.55.482349 R67-M1-N8 I:J18 U11 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/VNM/64K/vnm.rts: invalid or missing program image, Permission denied
1128510355 2005.10.05 R67-M1-N8 I:J18 U01 2005-10-05-04.05.55.590683 R67-M1-N8 I:J18 U01 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/VNM/64K/vnm.rts: invalid or missing program image, Permission denied
1128510355 2005.10.05 R24-M1-N0 I:J18 U11 2005-10-05-04.05.55.693189 R24-M1-N0 I:J18 U11 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/VNM/64K/vnm.rts: invalid or missing program image, Permission denied
1128510355 2005.10.05 R24-M1-N0 I:J18 U01 2005-10-05-04.05.55.794311 R24-M1-N0 I:J18 U01 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/VNM/64K/vnm.rts: invalid or missing program image, Permission denied
1128510355 2005.10.05 R35-M1-N4 I:J18 U11 2005-10-05-04.05.55.893802 R35-M1-N4 I:J18 U11 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/VNM/64K/vnm.rts: invalid or missing program image, Permission denied
1128510355 2005.10.05 R35-M1-N4 I:J18 U01 2005-10-05-04.05.55.995330 R35-M1-N4 I:J18 U01 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/VNM/64K/vnm.rts: invalid or missing program image, Permission denied
1128510356 2005.10.05 R66-M1-N4 I:J18 U11 2005-10-05-04.05.56.104341 R66-M1-N4 I:J18 U11 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/VNM/64K/vnm.rts: invalid or missing program image, Permission denied
1128510356 2005.10.05 R66-M1-N4 I:J18 U01 2005-10-05-04.05.56.206196 R66-M1-N4 I:J18 U01 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/VNM/64K/vnm.rts: invalid or missing program image, Permission denied
1128510356 2005.10.05 R66-M0-N0 I:J18 U11 2005-10-05-04.05.56.301200 R66-M0-N0 I:J18 U11 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/VNM/64K/vnm.rts: invalid or missing program image, Permission denied
1128510356 2005.10.05 R66-M0-N0 I:J18 U01 2005-10-05-04.05.56.408997 R66-M0-N0 I:J18 U01 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/VNM/64K/vnm.rts: invalid or missing program image, Permission denied
1128510356 2005.10.05 R24-M1-N4 I:J18 U11 2005-10-05-04.05.56.573048 R24-M1-N4 I:J18 U11 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/VNM/64K/vnm.rts: invalid or missing program image, Permission denied
1128510356 2005.10.05 R24-M1-N4 I:J18 U01 2005-10-05-04.05.56.769249 R24-M1-N4 I:J18 U01 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/VNM/64K/vnm.rts: invalid or missing program image, Permission denied
1128510356 2005.10.05 R66-M1-N8 I:J18 U11 2005-10-05-04.05.56.828835 R66-M1-N8 I:J18 U11 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/VNM/64K/vnm.rts: invalid or missing program image, Permission denied
1128510356 2005.10.05 R66-M1-N8 I:J18 U01 2005-10-05-04.05.56.889228 R66-M1-N8 I:J18 U01 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/VNM/64K/vnm.rts: invalid or missing program image, Permission denied
1128510356 2005.10.05 R24-M1-N8 I:J18 U11 2005-10-05-04.05.56.954678 R24-M1-N8 I:J18 U11 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/VNM/64K/vnm.rts: invalid or missing program image, Permission denied
1128510357 2005.10.05 R24-M1-N8 I:J18 U01 2005-10-05-04.05.57.008782 R24-M1-N8 I:J18 U01 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/VNM/64K/vnm.rts: invalid or missing program image, Permission denied
1128510357 2005.10.05 R52-M1-N8 I:J18 U11 2005-10-05-04.05.57.140020 R52-M1-N8 I:J18 U11 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/VNM/64K/vnm.rts: invalid or missing program image, Permission denied
1128510357 2005.10.05 R52-M1-N8 I:J18 U01 2005-10-05-04.05.57.242653 R52-M1-N8 I:J18 U01 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/VNM/64K/vnm.rts: invalid or missing program image, Permission denied
1128510357 2005.10.05 R52-M1-NC I:J18 U11 2005-10-05-04.05.57.349352 R52-M1-NC I:J18 U11 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/VNM/64K/vnm.rts: invalid or missing program image, Permission denied
1128510357 2005.10.05 R52-M1-NC I:J18 U01 2005-10-05-04.05.57.446962 R52-M1-NC I:J18 U01 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/VNM/64K/vnm.rts: invalid or missing program image, Permission denied
1128510357 2005.10.05 R56-M1-N8 I:J18 U11 2005-10-05-04.05.57.546756 R56-M1-N8 I:J18 U11 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/VNM/64K/vnm.rts: invalid or missing program image, Permission denied
1128510357 2005.10.05 R56-M1-N8 I:J18 U01 2005-10-05-04.05.57.643643 R56-M1-N8 I:J18 U01 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/VNM/64K/vnm.rts: invalid or missing program image, Permission denied
1128510357 2005.10.05 R63-M1-N8 I:J18 U11 2005-10-05-04.05.57.744624 R63-M1-N8 I:J18 U11 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/VNM/64K/vnm.rts: invalid or missing program image, Permission denied
